"id","rightsHolder","datasetName","basisOfRecord","year","month","latitude","longitude","coordinatePrecision","coordinateUncertaintyInMeters","dataGeneralizations","taxonID","scientificName","taxonRank","kingdom","phylum","class","order","family","genus","occurrenceID","dataSource","datasetID","dataQuality","TOWNID","type","taxaKingdomGroup","taxaSubGroup"
"6481712680233a0021443a2f","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","09","23.49788","120.30323","0.00001","","","t0060125","Nitzschia acicularis","species","Chromista","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","R-2020-NA-0009057","TBIA","","good","Q08","land","Chromista","Chromista"
"64524720d9db0801d6b8cc09","台灣生物多樣性網絡 TBN","2016年南部底棲藻類調查","HumanObservation","2016","03","23.44711","120.15425","","0.0","false","t0059917","Melosira nummuloides","species","Chromista","Ochrophyta","Bacillariophyceae","Melosirales","Melosiraceae","Melosira","9a62307e-dfbf-494c-89ce-385086bdf5f1","TBIA","","good","Q09","land","Chromista","Chromista"
"6481712680233a0021443c25","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2016","11","23.50753","120.52843","0.00001","","","t0025272","Navicula","genus","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","","R-2020-NA-0009566","TBIA","","good","Q15","land","Chromista","Chromista"
"6481712480233a00214434e3","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","08","23.12","120.35","0.00001","","","t0059624","Cymbella affinis","species","Chromista","Ochrophyta","Bacillariophyceae","Cymbellales","Cymbellaceae","Cymbella","R-2020-NA-0007697","TBIA","","good","D19","land","Chromista","Chromista"
"6481712480233a00214434f1","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","08","23.11","120.2","0.00001","","","t0059624","Cymbella affinis","species","Chromista","Ochrophyta","Bacillariophyceae","Cymbellales","Cymbellaceae","Cymbella","R-2020-NA-0007711","TBIA","","good","D21","land","Chromista","Chromista"
"6481712680233a0021443af9","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","11","23.51005","120.37475","0.00001","","","t0025272","Navicula","genus","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","","R-2020-NA-0009263","TBIA","","good","Q07","land","Chromista","Chromista"
"653a4cd34b4b60006e325d85","台灣生物多樣性網絡 TBN","台灣新竹新豐紅樹林矽藻物種調查","HumanObservation","2017","12","24.908907","120.971857","","0","false","t0060188","Nitzschia sigma","species","Chromista","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","4d368d95-e519-46ac-a29a-bb814d7364d2","TBIA","","good","J09","land","Chromista","Chromista"
"6481712780233a0021443f0e","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2016","03","24.67568","120.94928","0.00001","","","t0060004","Navicula gregaria","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","R-2020-NA-0010330","TBIA","","good","K10","land","Chromista","Chromista"
"6481712f80233a0021445888","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2017","07","23.87966","121.54204","0.00001","","","t0059541","Cymbella tumida","species","Chromista","Ochrophyta","Bacillariophyceae","Cymbellales","Cymbellaceae","Cymbella","R-2020-NA-0021119","TBIA","","good","U06","land","Chromista","Chromista"
"6481712180233a0021442ab9","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2006","02","23.38673","120.45478","0.00001","","","t0059437","Cylindrotheca closterium","species","Chromista","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Cylindrotheca","R-2020-NA-0003434","TBIA","","good","D12","land","Chromista","Chromista"
"64524d63d9db0801d6b98c97","台灣生物多樣性網絡 TBN","磺溪底棲矽藻調查","Occurrence","2013","12","25.207908","121.59366","","0.0","false","t0059369","Bacillaria paradoxa","species","Chromista","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Bacillaria","d60f15cb-4d64-48fe-b084-d482ca08b038","TBIA","","good","F25","land","Chromista","Chromista"
"64592b59a0a307002cfc7551","臺灣國家公園生物多樣性資料庫","109年度港口溪水質及生態資源調查計畫","Occurrence","2020","09","22.02937","120.83712","","<25公尺","false","t0060070","Navicula pupula","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","2E8E3F40-1687-4BC3-A001-C383E3E256CC","TBIA","","good","T24","land","Chromista","Chromista"
"6481712580233a0021443715","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","08","23.14","120.47","0.00001","","","t0059989","Navicula exigua","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","R-2020-NA-0008259","TBIA","","good","D36","land","Chromista","Chromista"
"653a6ffd794f0400153b668c","台灣生物多樣性網絡 TBN","東部沿岸矽藻調查","HumanObservation","2016","03","24.497076","121.844107","","0","false","t0025339","Pleurosigma","genus","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Pleurosigmataceae","","9a43e7c6-995d-4c8f-b6e6-7f73d3a39dea","TBIA","","good","G09","land","Chromista","Chromista"
"6481712e80233a0021445589","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2018","01","23.67668","121.46344","0.00001","","","t0059922","Melosira varians","species","Chromista","Ochrophyta","Bacillariophyceae","Melosirales","Melosiraceae","Melosira","R-2020-NA-0019155","TBIA","","good","U07","land","Chromista","Chromista"
"653a4d674b4b60006e328781","台灣生物多樣性網絡 TBN","台灣新竹新豐紅樹林矽藻物種調查","HumanObservation","2017","10","24.908907","120.971857","","0.0","false","t0025264","Thalassiosira","genus","Chromista","Ochrophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","","c077776b-0fd7-4d45-bb4b-964720b7ce9f","TBIA","","good","J09","land","Chromista","Chromista"
"6607a77df07164005c4e9b14","臺灣生物多樣性資訊機構 TaiBIF","eDNA along Houdong riverine zonation in Taiwan","MaterialSample","2022","04","24.830522","121.804607","","30.0","","t0060607","Brevilegnia unisperma","species","Chromista","Pseudofungi","Oomycetes","Saprolegniales","Saprolegniaceae","Brevilegnia","houdongkeng_water_edna-2596","TBIA","","good","G02","land","Chromista","Chromista"
"6607a77df07164005c4e990b","臺灣生物多樣性資訊機構 TaiBIF","eDNA along Houdong riverine zonation in Taiwan","MaterialSample","2022","04","24.830522","121.804607","","30.0","","t0003787","Pythiaceae","family","Chromista","Pseudofungi","Oomycetes","Pythiales","","","houdongkeng_water_edna-627","TBIA","","good","G02","land","Chromista","Chromista"
"64521631d9db0801d6b0e4c7","台灣生物多樣性網絡 TBN","武陵七家灣溪流域矽藻調查","HumanObservation","2019","10","24.3587","121.3075","","0.0","false","t0025437","Encyonema","genus","Chromista","Ochrophyta","Bacillariophyceae","Cymbellales","Rhoicospheniaceae","","c69a1dbf-81fa-46bd-80a8-8a31bacfdc4f","TBIA","","good","B29","land","Chromista","Chromista"
"6481712980233a00214444b5","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2016","08","24.9431","121.536","0.00001","","","t0060106","Navicula tenera","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","R-2020-NA-0011855","TBIA","","good","F07","land","Chromista","Chromista"
"6481712b80233a0021444a5f","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2018","07","24.67113","121.60627","0.00001","","","t0060164","Nitzschia linearis","species","Chromista","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","R-2020-NA-0013343","TBIA","","good","G10","land","Chromista","Chromista"
"6481712c80233a0021444fa6","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","01","24.52972","120.81597","0.00001","","","t0059978","Navicula cuspidata","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","R-2020-NA-0015133","TBIA","","good","K01","land","Chromista","Chromista"
"6481712480233a00214435cd","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","08","23.09","120.51","0.00001","","","t0059624","Cymbella affinis","species","Chromista","Ochrophyta","Bacillariophyceae","Cymbellales","Cymbellaceae","Cymbella","R-2020-NA-0007931","TBIA","","good","D38","land","Chromista","Chromista"
"6481712080233a0021442872","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2005","07","24.628","121.0061","0.00001","","","t0060660","Fragilaria construens","species","Chromista","Ochrophyta","Bacillariophyceae","Fragilariales","Fragilariaceae","Fragilaria","R-2020-NA-0002349","TBIA","","good","K14","land","Chromista","Chromista"
"6481712180233a0021442c09","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2007","06","24.649","120.875","0.00001","","","t0059975","Navicula cryptocephala","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","R-2020-NA-0003948","TBIA","","good","K09","land","Chromista","Chromista"
"6481712c80233a0021444dd2","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2013","11","24.44684","120.90391","0.00001","","","t0059260","Achnanthes linearis","species","Chromista","Ochrophyta","Bacillariophyceae","Mastogloiales","Achnanthaceae","Achnanthes","R-2020-NA-0014477","TBIA","","good","K15","land","Chromista","Chromista"
"6481712e80233a00214454d7","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2019","03","23.78668","121.46196","0.00001","","","t0059989","Navicula exigua","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","R-2020-NA-0018726","TBIA","","good","U07","land","Chromista","Chromista"
"6481712080233a00214427bb","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2005","02","24.67579","120.94912","0.00001","","","t0059664","Diatoma vulgare","species","Chromista","Ochrophyta","Bacillariophyceae","Rhabdonematales","Tabellariaceae","Diatoma","R-2020-NA-0002130","TBIA","","good","K10","land","Chromista","Chromista"
"6481712680233a0021443bca","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","11","23.4915","120.512","0.00001","","","t0059953","Navicula bacillum","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","R-2020-NA-0009474","TBIA","","good","Q15","land","Chromista","Chromista"
"64524d63d9db0801d6b98ce3","台灣生物多樣性網絡 TBN","磺溪底棲矽藻調查","Occurrence","2013","12","25.235266","121.61948","","0.0","false","t0025272","Navicula","genus","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","","a47cd323-68b8-496f-ba48-4da4aa84f11b","TBIA","","good","F25","land","Chromista","Chromista"
"6481712e80233a00214453bf","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2017","06","23.0139","121.1631","0.00001","","","t0059762","Fragilaria capucina","species","Chromista","Ochrophyta","Bacillariophyceae","Fragilariales","Fragilariaceae","Fragilaria","R-2020-NA-0016626","TBIA","","good","V03","land","Chromista","Chromista"
"6481712f80233a0021445778","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2018","07","23.66031","121.42073","0.00001","","","t0059981","Navicula dicephala","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","R-2020-NA-0020439","TBIA","","good","U02","land","Chromista","Chromista"
"6481712280233a0021442dc2","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2012","12","24.49402","120.79736","0.00001","","","t0059263","Achnanthes minutissima","species","Chromista","Ochrophyta","Bacillariophyceae","Mastogloiales","Achnanthaceae","Achnanthes","R-2020-NA-0004859","TBIA","","good","K05","land","Chromista","Chromista"
"6481712280233a0021442efa","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","08","23.21","120.5","0.00001","","","t0059981","Navicula dicephala","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","R-2020-NA-0005449","TBIA","","good","D37","land","Chromista","Chromista"
"653a4d664b4b60006e328699","台灣生物多樣性網絡 TBN","台灣新竹新豐紅樹林矽藻物種調查","HumanObservation","2017","05","24.908387","120.971713","","0.0","false","t0060547","Nitzschia frustulum","species","Chromista","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","ecef04bc-19c8-4d08-8be9-6334200ebe00","TBIA","","good","J09","land","Chromista","Chromista"
"6481712d80233a0021445187","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2013","09","24.4668","120.88588","0.00001","","","t0059796","Gomphonema abbreviatum","species","Chromista","Ochrophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","R-2020-NA-0015810","TBIA","","good","K17","land","Chromista","Chromista"
"6481712380233a0021443243","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","10","25.06321","121.50652","0.00001","","","t0060279","Pinnularia braunii","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia","R-2020-NA-0007025","TBIA","","good","A09","land","Chromista","Chromista"
"6481712280233a0021442ea8","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2012","10","24.62274","120.75639","0.00001","","","t0059953","Navicula bacillum","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","R-2020-NA-0005196","TBIA","","good","K12","land","Chromista","Chromista"
"6481712d80233a002144515a","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","01","24.57977","120.86287","0.00001","","","t0060306","Navicula placentula","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","R-2020-NA-0015736","TBIA","","good","K08","land","Chromista","Chromista"
"6481712c80233a0021444ec2","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","04","24.42485","120.89526","0.00001","","","t0060547","Nitzschia frustulum","species","Chromista","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","R-2020-NA-0014819","TBIA","","good","K15","land","Chromista","Chromista"
"6481712980233a002144442d","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2016","08","24.8847","121.283","0.00001","","","t0060004","Navicula gregaria","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","R-2020-NA-0011719","TBIA","","good","H02","land","Chromista","Chromista"
"6481712d80233a0021445089","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","04","24.54885","120.92448","0.00001","","","t0058597","Navicula minima","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","R-2020-NA-0015439","TBIA","","good","K17","land","Chromista","Chromista"
"64521631d9db0801d6b0e4ab","台灣生物多樣性網絡 TBN","武陵七家灣溪流域矽藻調查","HumanObservation","2019","10","24.35447","121.31383","","0.0","false","t0025272","Navicula","genus","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","","f73c6639-c057-4b96-a36f-79925f10b4c5","TBIA","","good","B29","land","Chromista","Chromista"
"6481712d80233a00214451da","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","04","24.4668","120.88588","0.00001","","","t0060553","Nitzschia palea","species","Chromista","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","R-2020-NA-0015921","TBIA","","good","K17","land","Chromista","Chromista"
"6481712380233a00214432ea","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","08","23.08","120.51","0.00001","","","t0058325","Synedra ulna","species","Chromista","Ochrophyta","Bacillariophyceae","Fragilariales","Fragilariaceae","Synedra","R-2020-NA-0007192","TBIA","","good","D38","land","Chromista","Chromista"
"6481712780233a0021443f4b","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","07","24.66474","120.99013","0.00001","","","t0058597","Navicula minima","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","R-2020-NA-0010394","TBIA","","good","K13","land","Chromista","Chromista"
"6481712f80233a002144576a","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2018","07","23.65461","121.44236","0.00001","","","t0060661","Gomphonema parvulum","species","Chromista","Ochrophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","R-2020-NA-0020402","TBIA","","good","U02","land","Chromista","Chromista"
"6481712b80233a0021444c2d","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2017","02","24.0216","121.1835","0.00001","","","t0025272","Navicula","genus","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","","R-2020-NA-0013975","TBIA","","good","M13","land","Chromista","Chromista"
"6481712180233a0021442b0a","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2006","05","23.43131","120.46357","0.00001","","","t0059615","Cyclotella stelligera","species","Chromista","Bacillariophyta","Mediophyceae","Stephanodiscales","Stephanodiscaceae","Cyclotella","R-2020-NA-0003554","TBIA","","good","Q13","land","Chromista","Chromista"
"6481712380233a002144326c","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","08","23.14","120.47","0.00001","","","t0059614","Cyclotella meneghiniana","species","Chromista","Bacillariophyta","Mediophyceae","Stephanodiscales","Stephanodiscaceae","Cyclotella","R-2020-NA-0007066","TBIA","","good","D36","land","Chromista","Chromista"
"6481712a80233a002144479b","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2016","08","25.0077","121.531","0.00001","","","t0059624","Cymbella affinis","species","Chromista","Ochrophyta","Bacillariophyceae","Cymbellales","Cymbellaceae","Cymbella","R-2020-NA-0012612","TBIA","","good","F33","land","Chromista","Chromista"
"6481712880233a0021444340","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2016","08","24.9993","121.609","0.00001","","","t0059694","Diploneis ovalis","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Diploneidaceae","Diploneis","R-2020-NA-0011464","TBIA","","good","F09","land","Chromista","Chromista"
"6481712e80233a002144563d","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2018","04","23.78668","121.46196","0.00001","","","t0060660","Fragilaria construens","species","Chromista","Ochrophyta","Bacillariophyceae","Fragilariales","Fragilariaceae","Fragilaria","R-2020-NA-0019663","TBIA","","good","U07","land","Chromista","Chromista"
"6481712b80233a0021444a31","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2018","07","24.71396","121.82032","0.00001","","","t0060306","Navicula placentula","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","R-2020-NA-0013275","TBIA","","good","G07","land","Chromista","Chromista"
"6481712d80233a002144529c","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","04","24.41159","120.86688","0.00001","","","t0059635","Cymbella lanceolata","species","Chromista","Ochrophyta","Bacillariophyceae","Cymbellales","Cymbellaceae","Cymbella","R-2020-NA-0016184","TBIA","","good","K15","land","Chromista","Chromista"
"64521630d9db0801d6b0e094","台灣生物多樣性網絡 TBN","武陵七家灣溪流域矽藻調查","HumanObservation","2019","04","24.3587","121.3075","","0.0","false","t0059528","Cocconeis placentula var. lineata","variety","Chromista","Ochrophyta","Bacillariophyceae","Cocconeidales","Cocconeidaceae","Cocconeis","2b66d33e-aafc-48e4-9e63-3bf86a7b69cc","TBIA","","good","B29","land","Chromista","Chromista"
"64593bcca0a307002cfcbe0a","臺灣國家公園生物多樣性資料庫","109年度港口溪水質及生態資源調查計畫","Occurrence","2020","09","22.08479","120.82998","","<25公尺","false","t0060004","Navicula gregaria","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","34A2EA1F-5130-4078-9C70-40242E99425D","TBIA","","good","T24","land","Chromista","Chromista"
"6481712880233a0021444107","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","12","24.62828","121.00682","0.00001","","","t0060531","Surirella robusta","species","Chromista","Ochrophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","R-2020-NA-0010858","TBIA","","good","K14","land","Chromista","Chromista"
"6481712d80233a0021445294","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","04","24.41159","120.86688","0.00001","","","t0060660","Fragilaria construens","species","Chromista","Ochrophyta","Bacillariophyceae","Fragilariales","Fragilariaceae","Fragilaria","R-2020-NA-0016174","TBIA","","good","K15","land","Chromista","Chromista"
"6481712280233a0021442e86","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2012","10","24.55963","120.85948","0.00001","","","t0059532","Cocconeis placentula","species","Chromista","Ochrophyta","Bacillariophyceae","Cocconeidales","Cocconeidaceae","Cocconeis","R-2020-NA-0005143","TBIA","","good","K08","land","Chromista","Chromista"
"6481712b80233a0021444a04","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2016","05","24.9431","121.536","0.00001","","","t0059779","Frustulia vulgaris","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Amphipleuraceae","Frustulia","R-2020-NA-0013229","TBIA","","good","F07","land","Chromista","Chromista"
"6481712980233a00214444d6","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2016","08","25.032","121.455","0.00001","","","t0060131","Nitzschia brevissima","species","Chromista","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","R-2020-NA-0011888","TBIA","","good","F14","land","Chromista","Chromista"
"6481712380233a00214430a0","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","08","23.14","120.4","0.00001","","","t0060661","Gomphonema parvulum","species","Chromista","Ochrophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","R-2020-NA-0006586","TBIA","","good","D19","land","Chromista","Chromista"
"6481712f80233a00214457ce","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2017","04","23.66236","121.4346","0.00001","","","t0059624","Cymbella affinis","species","Chromista","Ochrophyta","Bacillariophyceae","Cymbellales","Cymbellaceae","Cymbella","R-2020-NA-0020710","TBIA","","good","U02","land","Chromista","Chromista"
"6481712580233a00214438ca","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","08","23.16","120.34","0.00001","","","t0059989","Navicula exigua","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","R-2020-NA-0008696","TBIA","","good","D18","land","Chromista","Chromista"
"6481712a80233a0021444799","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2017","02","25.1132","121.478","0.00001","","","t0060145","Nitzschia filiformis","species","Chromista","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","R-2020-NA-0012610","TBIA","","good","A16","land","Chromista","Chromista"
"6481712280233a0021442e90","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2012","10","24.55963","120.85948","0.00001","","","t0059991","Surirella fastuosa","species","Chromista","Ochrophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","R-2020-NA-0005157","TBIA","","good","K08","land","Chromista","Chromista"
"6481712480233a00214436f8","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","08","23.12","120.38","0.00001","","","t0060164","Nitzschia linearis","species","Chromista","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","R-2020-NA-0008230","TBIA","","good","D19","land","Chromista","Chromista"
"6481712c80233a0021444e5a","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2013","11","24.4668","120.88588","0.00001","","","t0060175","Nitzschia paleacea","species","Chromista","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","R-2020-NA-0014674","TBIA","","good","K17","land","Chromista","Chromista"
"653a6ffe794f0400153b66e0","台灣生物多樣性網絡 TBN","東部沿岸矽藻調查","HumanObservation","2017","03","23.500757","121.504833","","0","false","t0025164","Achnanthes","genus","Chromista","Ochrophyta","Bacillariophyceae","Mastogloiales","Achnanthaceae","","bce8ed5a-b3f6-4707-9a8c-8d1b67596a76","TBIA","","good","U08","land","Chromista","Chromista"
"6481712180233a0021442b30","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2006","05","23.43187","120.54756","0.00001","","","t0058595","Navicula hungarica","species","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","R-2020-NA-0003628","TBIA","","good","Q14","land","Chromista","Chromista"
"6481712780233a0021443f79","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","12","24.66474","120.99013","0.00001","","","t0059614","Cyclotella meneghiniana","species","Chromista","Bacillariophyta","Mediophyceae","Stephanodiscales","Stephanodiscaceae","Cyclotella","R-2020-NA-0010442","TBIA","","good","K13","land","Chromista","Chromista"
"6481712580233a0021443854","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","08","23.08","120.51","0.00001","","","t0060661","Gomphonema parvulum","species","Chromista","Ochrophyta","Bacillariophyceae","Cymbellales","Gomphonemataceae","Gomphonema","R-2020-NA-0008578","TBIA","","good","D38","land","Chromista","Chromista"
"6481712780233a0021443fb6","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2015","06","24.7012","121.05004","0.00001","","","t0060132","Nitzschia clausii","species","Chromista","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","R-2020-NA-0010507","TBIA","","good","J12","land","Chromista","Chromista"
"6481712c80233a002144503a","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2014","04","24.56688","120.93639","0.00001","","","t0060735","Nitzschia sinuata","species","Chromista","Ochrophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","R-2020-NA-0015332","TBIA","","good","K17","land","Chromista","Chromista"
"6481712880233a0021444223","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2016","02","25.15146","121.444","0.00001","","","t0059249","Achnanthes biasolettiana","species","Chromista","Ochrophyta","Bacillariophyceae","Mastogloiales","Achnanthaceae","Achnanthes","R-2020-NA-0011158","TBIA","","good","F32","land","Chromista","Chromista"
"64524d63d9db0801d6b98b50","台灣生物多樣性網絡 TBN","磺溪底棲矽藻調查","Occurrence","2013","04","25.224978","121.611885","","0.0","false","t0025272","Navicula","genus","Chromista","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","","456dbcc6-86bf-4815-988e-b9cea90c697c","TBIA","","good","F25","land","Chromista","Chromista"
"6481712a80233a002144485d","河川環境資料庫","Investigation Current Status of River in Taiwan between 2002 to 2020","Occurrence","2016","05","25.0077","121.531","0.00001","","","t0059263","Achnanthes minutissima","species","Chromista","Ochrophyta","Bacillariophyceae","Mastogloiales","Achnanthaceae","Achnanthes","R-2020-NA-0012806","TBIA","","good","F33","land","Chromista","Chromista"
