"id","year","month","taxaSubGroup"
"653c5b799a3184000de1beab","2021","08","Birds"
"645b3a370d1f1300703c8464","2017","09","Birds"
"6559c90bc44a090015b451e3","2022","04","Birds"
"655a3227c44a090015d7c364","2023","04","Birds"
"65bcba7fcf489700474d6e75","2015","03","Birds"
"65bb7630cf489700261f2034","2020","08","Birds"
"65bc5f53cf4897003f0c7536","2020","03","Birds"
"65bcace1cf489700474a7bff","2012","05","Birds"
"653c65e99a3184000de56628","2021","01","Birds"
"653bda489a3184000dba6faf","2019","10","Birds"
"6559ad82c44a090015aacf00","2022","01","Birds"
"6559e2cec44a090015bd165f","2022","08","Birds"
"655a0a2ec44a090015c9ef8e","2022","12","Birds"
"653bd7b09a3184000db9a153","2020","05","Birds"
"653ad98a9a3184000d6f5ff9","2020","06","Birds"
"653b1bad9a3184000d83218a","2018","09","Birds"
"6459eb26a6de00003ce0ffcd","2020","10","Birds"
"6559ae68c44a090015ab35a8","2022","01","Birds"
"64524c8cd9db0801d6b97659","2022","05","Birds"
"64521642d9db0801d6b0e78c","2017","05","Birds"
"6559b24cc44a090015ac79ca","2022","01","Birds"
"655f57c3ffe55200171ab4f8","2022","03","Cephalopods"
"645ab8180d1f13005d3b6082","2019","05","Cephalopods"
"5d7f3307-480f-415a-a8d8-c76ff2eacbe1","2004","10","Cephalopods"
"645907c8a0a307002cfbdc5c","2017","12","Cephalopods"
"645af2fa0d1f13005d3c5726","2018","09","Cephalopods"
"655f515effe5520017193f6b","2022","08","Cephalopods"
"d3cc07f6-a01f-489e-94b4-a61d5c923288","2001","8","Cephalopods"
"a01f5e5b-8fb5-4d33-87a6-51dadf548807","2002","6","Cephalopods"
"6458ce5da0a307002cfae332","2018","04","Cephalopods"
"655f3ef0ffe55200171487cc","2019","06","Cephalopods"
"645adf3f0d1f13005d3bfafc","2018","07","Cephalopods"
"fb3f53a3-45aa-4e50-85f3-63a030c66abc","2004","11","Cephalopods"
"655f4b3fffe552001717b001","2012","06","Cephalopods"
"66081e12f0716400545b8738","2016","06","Cephalopods"
"645a724d0d1f13005d3a3950","2018","09","Cephalopods"
"655f52d7ffe552001719cb6f","2020","10","Cephalopods"
"655f5984ffe55200171b3547","2022","11","Cephalopods"
"d3cc07f6-a01f-489e-94b4-a61d5c923288","2001","8","Cephalopods"
"08e7ba43-6c2b-438c-9e30-075432c7d91f","1997","7","Cephalopods"
"645a724d0d1f13005d3a3950","2018","09","Cephalopods"
"645b82100d1f1300703db0a1","2018","07","Cephalopods"
"6607ea58f071640054543a05","2023","03","Cephalopods"
"b024c00e-62ae-4f28-9634-27d6eda2aaae","2004","8","Cephalopods"
"655f3c7effe552001713f04f","2018","04","Cephalopods"
"fb3f53a3-45aa-4e50-85f3-63a030c66abc","2004","11","Cephalopods"
"655f5984ffe55200171b3547","2022","11","Cephalopods"
"1b025cc6-b452-440a-8f93-a03f32e1e84a","1997","6","Cephalopods"
"655f3ef0ffe55200171487cc","2019","06","Cephalopods"
"655f52ceffe552001719ab0a","2020","10","Cephalopods"
"75359a9a-7d82-4e69-8b15-e9c6f86ca69e","2001","8","Cephalopods"
"655f4aadffe5520017178af1","2018","06","Cephalopods"
"6458ef1ba0a307002cfb74b1","2018","09","Cephalopods"
"6607ea58f071640054543a05","2023","03","Cephalopods"
"655f3190ffe552001710bd6d","2020","02","Cephalopods"
"a01f5e5b-8fb5-4d33-87a6-51dadf548807","2002","6","Cephalopods"
"1b025cc6-b452-440a-8f93-a03f32e1e84a","1997","6","Cephalopods"
"464f8b50-7985-4c6d-98e1-41e9cccb201e","2001","11","Cephalopods"
"d3cc07f6-a01f-489e-94b4-a61d5c923288","2001","8","Cephalopods"
"655f52ceffe552001719ab0a","2020","10","Cephalopods"
"655f57c3ffe55200171ab4f8","2022","03","Cephalopods"
"b3e49b66-7f5a-48ab-b857-103805a01303","2001","5","Cephalopods"
"ff25cdbc-750d-40c3-bfb5-e438821b9019","1996","10","Cephalopods"
"655f3103ffe552001710a022","2022","08","Cephalopods"
"655f5b73ffe55200171b98cd","2022","03","Cephalopods"
"655f5984ffe55200171b3547","2022","11","Cephalopods"
"66082a3df0716400545dd900","2023","09","Cephalopods"
"6607ea58f071640054543a05","2023","03","Cephalopods"
"6607ea58f071640054543a05","2023","03","Cephalopods"
"655f515effe5520017193f6b","2022","08","Cephalopods"
"655f5984ffe55200171b3547","2022","11","Cephalopods"
"4aee23b5-5540-4911-a92d-20691056d8cd","2003","11","Cephalopods"
"655f3103ffe552001710a022","2022","08","Cephalopods"
"66081e12f0716400545b8738","2016","06","Cephalopods"
"655f5984ffe55200171b3547","2022","11","Cephalopods"
"6607ea58f071640054543a05","2023","03","Cephalopods"
"655f5165ffe55200171957f3","2019","12","Cephalopods"
"655f5432ffe552001719fb03","2019","07","Cephalopods"
"655f3103ffe552001710a022","2022","08","Cephalopods"
"66082a3df0716400545dd900","2023","09","Cephalopods"
"92eda492-8386-403b-b865-72e6264faed6","2004","10","Cephalopods"
"66082a3df0716400545dd900","2023","09","Cephalopods"
"08e7ba43-6c2b-438c-9e30-075432c7d91f","1997","7","Cephalopods"
"66045f9018dbf400696b2283","2018","04","Cephalopods"
"d4404cfe-f1b1-4aa7-b5f9-7d236919870a","2003","11","Cephalopods"
"655f2ed7ffe55200170fe9fa","2023","06","Cephalopods"
"66081c84f0716400545b3066","2023","11","Cephalopods"
"655f52d7ffe552001719cb6f","2020","10","Cephalopods"
"645a724d0d1f13005d3a3950","2018","09","Cephalopods"
"645b3a390d1f1300703c8901","2018","07","Cephalopods"
"5d7f3307-480f-415a-a8d8-c76ff2eacbe1","2004","10","Cephalopods"
"6459f3a6a6de00003ce12be4","2018","09","Cephalopods"
"6919da5b-0e59-4a8b-8ae3-b05c3ade9a0c","1979","9","Cephalopods"
"6459f3a6a6de00003ce12be4","2018","09","Cephalopods"
"655f3190ffe552001710bd6d","2020","02","Cephalopods"
"645adf3f0d1f13005d3bfafc","2018","07","Cephalopods"
"655f3c7effe552001713f04f","2018","04","Cephalopods"
"645b3a390d1f1300703c8901","2018","07","Cephalopods"
"5d7f3307-480f-415a-a8d8-c76ff2eacbe1","2004","10","Cephalopods"
"d3cc07f6-a01f-489e-94b4-a61d5c923288","2001","8","Cephalopods"
"a4a8b528-ea91-4ba5-9b5f-410ef1553a6f","2004","2","Cephalopods"
"655f5984ffe55200171b3547","2022","11","Cephalopods"
"655f57c3ffe55200171ab4f8","2022","03","Cephalopods"
"464f8b50-7985-4c6d-98e1-41e9cccb201e","2001","11","Cephalopods"
"d3cc07f6-a01f-489e-94b4-a61d5c923288","2001","8","Cephalopods"
"645907c8a0a307002cfbdc5c","2017","12","Cephalopods"
"92eda492-8386-403b-b865-72e6264faed6","2004","10","Cephalopods"
"6607ea58f071640054543a05","2023","03","Cephalopods"
"fd996f81-c7b9-40b4-bef7-531ca699635c","1996","12","Cephalopods"
"6607ea58f071640054543a05","2023","03","Cephalopods"
"4aee23b5-5540-4911-a92d-20691056d8cd","2003","11","Cephalopods"
"645b95e10d1f1300703e009f","2017","03","Cephalopods"
"655f4b3fffe552001717b001","2012","06","Cephalopods"
"31e1cf08-390e-48ef-8a2a-07bb69ece529","2000","6","Cephalopods"
"645a750d0d1f13005d3a4589","2018","04","Cephalopods"
"64591aeba0a307002cfc2987","2018","09","Cephalopods"
"92eda492-8386-403b-b865-72e6264faed6","2004","10","Cephalopods"
"08e7ba43-6c2b-438c-9e30-075432c7d91f","1997","7","Cephalopods"
"6458ef1ba0a307002cfb74b1","2018","09","Cephalopods"
"f0039ce5-6bf4-4bd0-96ba-b2ea8e3a6395","2004","4","Cephalopods"
"655f3c7effe552001713f04f","2018","04","Cephalopods"
"6481712480233a0021443632","2014","08","Chromista"
"64524d63d9db0801d6b98bb2","2013","07","Chromista"
"6481712e80233a002144562e","2018","04","Chromista"
"6481712680233a0021443c52","2015","09","Chromista"
"6481712a80233a0021444777","2016","05","Chromista"
"6481712c80233a0021444dc3","2013","09","Chromista"
"64524d63d9db0801d6b98b16","2013","10","Chromista"
"6481712a80233a00214449c1","2015","08","Chromista"
"6481712880233a002144430d","2016","05","Chromista"
"6481712280233a0021442f0d","2014","08","Chromista"
"6481712d80233a00214451ed","2013","11","Chromista"
"6481712380233a002144315e","2015","02","Chromista"
"6481712a80233a00214448a5","2017","02","Chromista"
"6481712480233a0021443410","2014","08","Chromista"
"6481712680233a0021443a2f","2015","09","Chromista"
"64524720d9db0801d6b8cc09","2016","03","Chromista"
"6481712680233a0021443c25","2016","11","Chromista"
"6481712480233a00214434e3","2014","08","Chromista"
"6481712480233a00214434f1","2014","08","Chromista"
"6481712680233a0021443af9","2015","11","Chromista"
"653a4cd34b4b60006e325d85","2017","12","Chromista"
"6481712780233a0021443f0e","2016","03","Chromista"
"6481712f80233a0021445888","2017","07","Chromista"
"6481712180233a0021442ab9","2006","02","Chromista"
"64524d63d9db0801d6b98c97","2013","12","Chromista"
"64592b59a0a307002cfc7551","2020","09","Chromista"
"6481712580233a0021443715","2014","08","Chromista"
"653a6ffd794f0400153b668c","2016","03","Chromista"
"6481712e80233a0021445589","2018","01","Chromista"
"653a4d674b4b60006e328781","2017","10","Chromista"
"6607a77df07164005c4e9b14","2022","04","Chromista"
"6607a77df07164005c4e990b","2022","04","Chromista"
"64521631d9db0801d6b0e4c7","2019","10","Chromista"
"6481712980233a00214444b5","2016","08","Chromista"
"6481712b80233a0021444a5f","2018","07","Chromista"
"6481712c80233a0021444fa6","2014","01","Chromista"
"6481712480233a00214435cd","2014","08","Chromista"
"6481712080233a0021442872","2005","07","Chromista"
"6481712180233a0021442c09","2007","06","Chromista"
"6481712c80233a0021444dd2","2013","11","Chromista"
"6481712e80233a00214454d7","2019","03","Chromista"
"6481712080233a00214427bb","2005","02","Chromista"
"6481712680233a0021443bca","2015","11","Chromista"
"64524d63d9db0801d6b98ce3","2013","12","Chromista"
"6481712e80233a00214453bf","2017","06","Chromista"
"6481712f80233a0021445778","2018","07","Chromista"
"6481712280233a0021442dc2","2012","12","Chromista"
"6481712280233a0021442efa","2014","08","Chromista"
"653a4d664b4b60006e328699","2017","05","Chromista"
"6481712d80233a0021445187","2013","09","Chromista"
"6481712380233a0021443243","2015","10","Chromista"
"6481712280233a0021442ea8","2012","10","Chromista"
"6481712d80233a002144515a","2014","01","Chromista"
"6481712c80233a0021444ec2","2014","04","Chromista"
"6481712980233a002144442d","2016","08","Chromista"
"6481712d80233a0021445089","2014","04","Chromista"
"64521631d9db0801d6b0e4ab","2019","10","Chromista"
"6481712d80233a00214451da","2014","04","Chromista"
"6481712380233a00214432ea","2014","08","Chromista"
"6481712780233a0021443f4b","2015","07","Chromista"
"6481712f80233a002144576a","2018","07","Chromista"
"6481712b80233a0021444c2d","2017","02","Chromista"
"6481712180233a0021442b0a","2006","05","Chromista"
"6481712380233a002144326c","2014","08","Chromista"
"6481712a80233a002144479b","2016","08","Chromista"
"6481712880233a0021444340","2016","08","Chromista"
"6481712e80233a002144563d","2018","04","Chromista"
"6481712b80233a0021444a31","2018","07","Chromista"
"6481712d80233a002144529c","2014","04","Chromista"
"64521630d9db0801d6b0e094","2019","04","Chromista"
"64593bcca0a307002cfcbe0a","2020","09","Chromista"
"6481712880233a0021444107","2015","12","Chromista"
"6481712d80233a0021445294","2014","04","Chromista"
"6481712280233a0021442e86","2012","10","Chromista"
"6481712b80233a0021444a04","2016","05","Chromista"
"6481712980233a00214444d6","2016","08","Chromista"
"6481712380233a00214430a0","2014","08","Chromista"
"6481712f80233a00214457ce","2017","04","Chromista"
"6481712580233a00214438ca","2014","08","Chromista"
"6481712a80233a0021444799","2017","02","Chromista"
"6481712280233a0021442e90","2012","10","Chromista"
"6481712480233a00214436f8","2014","08","Chromista"
"6481712c80233a0021444e5a","2013","11","Chromista"
"653a6ffe794f0400153b66e0","2017","03","Chromista"
"6481712180233a0021442b30","2006","05","Chromista"
"6481712780233a0021443f79","2015","12","Chromista"
"6481712580233a0021443854","2014","08","Chromista"
"6481712780233a0021443fb6","2015","06","Chromista"
"6481712c80233a002144503a","2014","04","Chromista"
"6481712880233a0021444223","2016","02","Chromista"
"64524d63d9db0801d6b98b50","2013","04","Chromista"
"6481712a80233a002144485d","2016","05","Chromista"
"6481712980233a0021444530","2016","02","Chromista"
"6481712180233a0021442b20","2006","05","Chromista"
"6481712d80233a002144505c","2013","11","Chromista"
"6481712380233a00214431cb","2015","05","Chromista"
"64524d63d9db0801d6b98c5c","2013","10","Chromista"
"6481712b80233a0021444c9e","2017","02","Chromista"
"6481712380233a0021443235","2015","10","Chromista"
"6481712680233a0021443c23","2016","11","Chromista"
"6458675050d8d80059a61bf8","2015","08","Cnidarian"
"f5595852-a3c3-46d1-bf7c-55d4eb64793b","1993","8","Cnidarian"
"645b87be0d1f1300703dc023","2011","07","Cnidarian"
"64593bcaa0a307002cfcb9f0","2011","08","Cnidarian"
"645b931a0d1f1300703df035","2012","09","Cnidarian"
"52da76a8-902a-4577-beb7-9eb8a712f8b1","2015","5","Cnidarian"
"645a33000d1f13002f1d32dd","2015","09","Cnidarian"
"645ae4e00d1f13005d3c12a2","2012","09","Cnidarian"
"645aa7510d1f13005d3b0f40","2011","04","Cnidarian"
"645a10d4a6de00005699507c","2015","10","Cnidarian"
"66081bb6f0716400545b26b8","2023","10","Cnidarian"
"645b42fa0d1f1300703ca988","2013","04","Cnidarian"
"645a93e00d1f13005d3abf32","2015","08","Cnidarian"
"6458e42ea0a307002cfb4423","2015","09","Cnidarian"
"645a1cbc0d1f13002f1cd0fc","2013","04","Cnidarian"
"645a7ab20d1f13005d3a5b5d","2011","08","Cnidarian"
"645ac8da0d1f13005d3ba021","2013","09","Cnidarian"
"6458d11ba0a307002cfaee43","2018","05","Cnidarian"
"7a0db35e-a7de-4bd7-8114-6140526324dc","2010","4","Cnidarian"
"645a96af0d1f13005d3ac93b","2011","06","Cnidarian"
"645b6e010d1f1300703d5d5f","2015","09","Cnidarian"
"faad0688-0c36-411d-ad7e-053a188d1341","2014","3","Cnidarian"
"6459f0dba6de00003ce11965","2011","06","Cnidarian"
"645a80580d1f13005d3a7392","2011","08","Cnidarian"
"6458ff89a0a307002cfbb6d4","2011","07","Cnidarian"
"6459a785a0a307002cfe86bb","2015","06","Cnidarian"
"645a88b80d1f13005d3a99da","2011","07","Cnidarian"
"645b375e0d1f1300703c791b","2019","08","Cnidarian"
"bb2b0c63-091c-49df-8a17-8533e8351e5c","2011","5","Cnidarian"
"645928a6a0a307002cfc6b9b","2011","08","Cnidarian"
"645ad40a0d1f13005d3bd17c","2019","04","Cnidarian"
"331a952b-339e-4428-bda7-0d79a2d7a879","2014","4","Cnidarian"
"645b1e010d1f1300703c173b","2018","07","Cnidarian"
"645b348c0d1f1300703c7492","2015","08","Cnidarian"
"645a7aaf0d1f13005d3a542d","2011","08","Cnidarian"
"299f43b2-b4fb-483c-a8da-4632ae6ed78f","2008","7","Cnidarian"
"645c719ce5ab360044c1c263","2015","10","Cnidarian"
"645b9b880d1f1300703e17da","2011","08","Cnidarian"
"021acbf4-dd71-420f-821e-a6e019a5d4f5","2014","4","Cnidarian"
"645a8b7e0d1f13005d3aa2ec","2019","04","Cnidarian"
"645ae4e40d1f13005d3c1b22","2015","06","Cnidarian"
"645ace770d1f13005d3bbd35","2011","07","Cnidarian"
"6459f665a6de00003ce12d7d","2012","09","Cnidarian"
"645a19fa0d1f13002f1cc57d","2015","08","Cnidarian"
"645ac07a0d1f13005d3b82f9","2018","05","Cnidarian"
"6458dc06a0a307002cfb2084","2011","08","Cnidarian"
"645861c250d8d80059a60661","2011","04","Cnidarian"
"645c7a22e5ab360044c1e9e9","2015","06","Cnidarian"
"0f38ad64-35c8-433b-ad94-a7644afc04b0","2013","5","Cnidarian"
"645964eba0a307002cfd6d51","2011","04","Cnidarian"
"645abda90d1f13005d3b74fb","2011","07","Cnidarian"
"494240d7-ae3f-474f-aba2-289bc7642f26","2008","6","Cnidarian"
"64593e92a0a307002cfccabe","2013","03","Cnidarian"
"645a19fc0d1f13002f1cc90f","2018","07","Cnidarian"
"645ac6050d1f13005d3b9883","2015","06","Cnidarian"
"64593909a0a307002cfca9a7","2011","04","Cnidarian"
"645972a5a0a307002cfd9fc8","2012","07","Cnidarian"
"9c83822e-9db8-44b8-b1aa-3aa1efec24da","2010","4","Cnidarian"
"645ab27d0d1f13005d3b41d2","2015","06","Cnidarian"
"645adc6f0d1f13005d3bf048","2018","05","Cnidarian"
"645b20c80d1f1300703c23bc","2015","06","Cnidarian"
"645a69e80d1f13005d3a185e","2012","07","Cnidarian"
"645ac0790d1f13005d3b8107","2011","08","Cnidarian"
"64597da0a0a307002cfdd6a0","2011","07","Cnidarian"
"645a8e420d1f13005d3aa6f3","2011","08","Cnidarian"
"645a750c0d1f13005d3a41b8","2011","04","Cnidarian"
"645964e8a0a307002cfd6636","2015","08","Cnidarian"
"645c6bd5e5ab360044c1aeea","2011","08","Cnidarian"
"645ace770d1f13005d3bbded","2011","08","Cnidarian"
"645b87be0d1f1300703dbfee","2011","08","Cnidarian"
"645aa4910d1f13005d3b082e","2011","04","Cnidarian"
"645a9c3a0d1f13005d3ae65a","2011","07","Cnidarian"
"64597821a0a307002cfdc0f9","2018","05","Cnidarian"
"1bc7c875-aff9-4a41-879c-24f0431c9393","2016","8","Cnidarian"
"645a4c0e0d1f13002f1d9d6b","2012","09","Cnidarian"
"6458d3d6a0a307002cfb021a","2012","06","Cnidarian"
"645a3b5e0d1f13002f1d51fa","2011","06","Cnidarian"
"655f5257ffe5520017198368","2020","02","Cnidarian"
"645a724d0d1f13005d3a3961","2013","09","Cnidarian"
"6458598650d8d80059a5daee","2018","07","Cnidarian"
"645b45d50d1f1300703cbd01","2011","06","Cnidarian"
"645b8d6d0d1f1300703dde9c","2019","04","Cnidarian"
"645ad40c0d1f13005d3bd4d7","2012","06","Cnidarian"
"645b98ad0d1f1300703e0723","2015","06","Cnidarian"
"645a33000d1f13002f1d330e","2018","07","Cnidarian"
"645a46780d1f13002f1d7ebc","2015","09","Cnidarian"
"3ae32c5c-de45-4ce9-98cc-26ca3856bcef","2011","5","Cnidarian"
"645c6bd4e5ab360044c1ad7a","2015","06","Cnidarian"
"856c3bd7-0338-45e1-8d2b-45806e1f056f","2014","3","Cnidarian"
"b1d93cc9-151b-4809-8a43-7ecfefa422a5","2003","12","Cnidarian"
"645b98af0d1f1300703e0bcc","2015","08","Cnidarian"
"645ab27c0d1f13005d3b3f5b","2012","05","Cnidarian"
"6459998da0a307002cfe4615","2019","04","Cnidarian"
"6458dc05a0a307002cfb1f6e","2013","04","Cnidarian"
"64596fe2a0a307002cfd965f","2015","09","Cnidarian"
"645a43970d1f13002f1d72a6","2018","07","Cnidarian"
"645b54540d1f1300703ceccf","2011","06","Cnidarian"
"2ac9a5dd-cd46-4d86-9817-b681a0af0c0f","2008","6","Cnidarian"
"645a750a0d1f13005d3a3e58","2015","03","Cnidarian"
"6459f0dda6de00003ce11da8","2011","08","Cnidarian"
"645c7747e5ab360044c1d80b","2020","06","Echinoderms"
"64593389a0a307002cfc9b4a","2016","08","Echinoderms"
"645b8d6e0d1f1300703de077","2016","10","Echinoderms"
"645adf430d1f13005d3c045e","2017","01","Echinoderms"
"48a0fbc8-4fe0-496f-9319-3f4b7967dcbe","1994","4","Echinoderms"
"655f4d83ffe5520017186f2d","2022","09","Echinoderms"
"6458d68ea0a307002cfb0f2d","2017","03","Echinoderms"
"6459f0dba6de00003ce11a41","2018","05","Echinoderms"
"655f2c8cffe55200170f44cb","2019","10","Echinoderms"
"655f5b75ffe55200171ba133","2023","04","Echinoderms"
"645b70e40d1f1300703d6d16","2021","05","Echinoderms"
"645b9e640d1f1300703e27fb","2018","05","Echinoderms"
"655f58fbffe55200171afbc7","2023","08","Echinoderms"
"64586f8c50d8d80059a6419d","2020","04","Echinoderms"
"64586cbc50d8d80059a62f6a","2017","01","Echinoderms"
"660801f0f0716400545767a6","2022","04","Echinoderms"
"655f4ce1ffe552001718390b","2019","04","Echinoderms"
"655f3c7dffe552001713eb49","2022","07","Echinoderms"
"6458d11ea0a307002cfaf508","2018","09","Echinoderms"
"645c6628e5ab360044c18cd3","2016","05","Echinoderms"
"64590a82a0a307002cfbe382","2017","04","Echinoderms"
"6458b95c50d8d80063f1d989","2017","07","Echinoderms"
"655f6a43ffe55200171e7302","1996","06","Echinoderms"
"645a9efa0d1f13005d3af3f3","2017","01","Echinoderms"
"645ac0760d1f13005d3b79df","2016","08","Echinoderms"
"64594404a0a307002cfcdc24","2020","07","Echinoderms"
"645a19f80d1f13002f1cc14f","2016","10","Echinoderms"
"64590a82a0a307002cfbe382","2017","04","Echinoderms"
"65689c36bbcd12003721daf5","2019","10","Echinoderms"
"655f3d09ffe5520017141aad","2022","04","Echinoderms"
"6607f909f071640054563608","2023","07","Echinoderms"
"645af8b50d1f13005d3c6be5","2020","06","Echinoderms"
"645996bba0a307002cfe3fb5","2021","05","Echinoderms"
"645b5fc10d1f1300703d21a9","2021","09","Echinoderms"
"64596224a0a307002cfd5f52","2021","09","Echinoderms"
"645b931d0d1f1300703df88d","2016","08","Echinoderms"
"64599f1aa0a307002cfe64b6","2017","01","Echinoderms"
"655f4e34ffe55200171883a8","2020","08","Echinoderms"
"645b68450d1f1300703d47e0","2017","01","Echinoderms"
"655f3755ffe5520017128cad","2022","11","Echinoderms"
"6458ce5fa0a307002cfae8a8","2020","04","Echinoderms"
"655f5aefffe55200171b73b4","2023","10","Echinoderms"
"645b6e020d1f1300703d5fdf","2017","01","Echinoderms"
"645b84f10d1f1300703dbaa3","2016","05","Echinoderms"
"645a303c0d1f13002f1d1f8b","2017","03","Echinoderms"
"645b572e0d1f1300703d01a4","2015","10","Echinoderms"
"645a6f800d1f13005d3a264f","2018","05","Echinoderms"
"64586f8a50d8d80059a63ddd","2017","01","Echinoderms"
"645a40da0d1f13002f1d6be4","2016","08","Echinoderms"
"655f4598ffe5520017160968","2020","07","Echinoderms"
"655f2df1ffe55200170fa7b6","2022","09","Echinoderms"
"645a0850a6de000056992a81","2017","03","Echinoderms"
"645a02d0a6de000056991668","2021","09","Echinoderms"
"6459b2a4a0a307002cfeb680","2018","05","Echinoderms"
"655f57bfffe55200171aa87e","2019","09","Echinoderms"
"645967aca0a307002cfd7257","2017","04","Echinoderms"
"645b8d6f0d1f1300703de185","2016","06","Echinoderms"
"647f0d416baa2e003f87cf85","2020","08","Echinoderms"
"655f2ae5ffe55200170eb702","2022","06","Echinoderms"
"6458f49da0a307002cfb8c0d","2020","07","Echinoderms"
"64594979a0a307002cfcf350","2018","04","Echinoderms"
"66080531f07164005457f011","2014","09","Echinoderms"
"645b48a80d1f1300703cc16e","2017","01","Echinoderms"
"645a9c380d1f13005d3ae14d","2016","07","Echinoderms"
"645ad4090d1f13005d3bce2b","2020","06","Echinoderms"
"645ac3390d1f13005d3b8c31","2020","06","Echinoderms"
"655f4e37ffe5520017188cb7","2012","05","Echinoderms"
"6458ef1ca0a307002cfb7791","2016","08","Echinoderms"
"6608064bf0716400545815bd","2023","07","Echinoderms"
"64590507a0a307002cfbce92","2018","05","Echinoderms"
"645930caa0a307002cfc8c94","2018","07","Echinoderms"
"655f3482ffe5520017119ba3","2020","05","Echinoderms"
"655f3ef4ffe55200171493eb","2017","10","Echinoderms"
"645b42fe0d1f1300703cb0b1","2020","09","Echinoderms"
"645b9b890d1f1300703e19ad","2017","01","Echinoderms"
"6458f1d8a0a307002cfb7e6d","2016","07","Echinoderms"
"645907c8a0a307002cfbdbc9","2020","06","Echinoderms"
"645ac6030d1f13005d3b9363","2017","04","Echinoderms"
"655f727affe5520017203732","1985","04","Echinoderms"
"645aafb20d1f13005d3b38ce","2017","04","Echinoderms"
"645aea810d1f13005d3c2eb5","2016","07","Echinoderms"
"64597821a0a307002cfdc101","2018","07","Echinoderms"
"645856c250d8d80059a5cf78","2016","10","Echinoderms"
"645930caa0a307002cfc8bf1","2018","07","Echinoderms"
"645928a6a0a307002cfc6d13","2016","07","Echinoderms"
"645b7c5a0d1f1300703d99e7","2015","04","Echinoderms"
"645ab27d0d1f13005d3b42dc","2016","07","Echinoderms"
"655f3f6effe552001714a510","2019","07","Echinoderms"
"645b45d50d1f1300703cbcd5","2021","08","Echinoderms"
"655f40bdffe552001714f72b","2022","09","Echinoderms"
"6459024aa0a307002cfbc81b","2020","06","Echinoderms"
"655f3578ffe552001711ee66","2018","08","Echinoderms"
"66082afdf0716400545dfc6b","2021","03","Echinoderms"
"645a69e40d1f13005d3a0fa8","2017","04","Echinoderms"
"6458725350d8d80059a64fce","2018","07","Echinoderms"
"66082e57f0716400545e9705","2023","10","Echinoderms"
"645a85df0d1f13005d3a8572","2016","10","Echinoderms"
"6458d11ea0a307002cfaf434","2016","07","Echinoderms"
"655f3191ffe552001710c178","2018","03","Echinoderms"
"6458fa19a0a307002cfba14b","2011","10","Echinoderms"
"655f39a0ffe55200171321a8","2019","06","Ferns"
"653a4d694b4b60006e329038","2022","04","Ferns"
"6458f75ca0a307002cfb923d","2021","08","Ferns"
"645212d7d9db0801d6b06047","2017","05","Ferns"
"6608195af0716400545aae41","2023","10","Ferns"
"655f29b5ffe55200170ea6fe","2023","03","Ferns"
"655f4ab5ffe552001717a44d","2022","08","Ferns"
"64523908d9db0801d6b71788","2020","11","Ferns"
"655f5632ffe55200171a479c","2023","02","Ferns"
"645212dbd9db0801d6b0763e","1999","12","Ferns"
"655f57c9ffe55200171acb40","2023","02","Ferns"
"655f3b78ffe5520017139200","2022","08","Ferns"
"6607f608f07164005455d1e5","2023","08","Ferns"
"6452394ed9db0801d6b89418","2022","12","Ferns"
"655f4d7effe5520017185c02","2022","11","Ferns"
"645212d7d9db0801d6b06260","2016","07","Ferns"
"645212d9d9db0801d6b0688b","1992","01","Ferns"
"645212edd9db0801d6b0d4f8","2013","03","Ferns"
"655f2deeffe55200170f9dc2","2018","04","Ferns"
"655f459dffe55200171619e2","2023","02","Ferns"
"645238fbd9db0801d6b6d210","2020","10","Ferns"
"655f44e3ffe552001715dd08","2023","03","Ferns"
"655f52d6ffe552001719c5b9","2023","04","Ferns"
"655f562effe55200171a39d1","2023","05","Ferns"
"655f3e56ffe5520017147145","2019","10","Ferns"
"655f3401ffe5520017117ded","2021","03","Ferns"
"655f3ef0ffe5520017148723","2020","02","Ferns"
"64523910d9db0801d6b746c7","2020","03","Ferns"
"655f4a32ffe5520017178502","2022","04","Ferns"
"653a4cce4b4b60006e324b44","2016","01","Ferns"
"645238fbd9db0801d6b6d11d","2020","03","Ferns"
"64523939d9db0801d6b82253","2016","12","Ferns"
"64523900d9db0801d6b6edfb","2017","01","Ferns"
"645212dbd9db0801d6b0757b","2000","04","Ferns"
"6458fcd1a0a307002cfbae7a","2017","04","Ferns"
"655f5aefffe55200171b7346","2022","03","Ferns"
"655f419effe552001715151e","2022","10","Ferns"
"6452390cd9db0801d6b72e49","2020","04","Ferns"
"655f3ad9ffe5520017136e72","2023","05","Ferns"
"655f4bc1ffe552001717f9e2","2023","07","Ferns"
"6452390ad9db0801d6b7222a","2020","03","Ferns"
"64598e5ba0a307002cfe1ca0","2012","10","Ferns"
"648171a480233a002145c9a9","2015","11","Ferns"
"655f5260ffe5520017199f64","2019","08","Ferns"
"64523934d9db0801d6b80706","2016","03","Ferns"
"655f3873ffe552001712efe2","2018","07","Ferns"
"655f4ab5ffe552001717a589","2020","04","Ferns"
"64523918d9db0801d6b7721b","2021","05","Ferns"
"65fe3d9d18dbf40015fb31c9","2024","01","Ferns"
"645212dcd9db0801d6b07810","1993","11","Ferns"
"64523920d9db0801d6b79ef2","2021","11","Ferns"
"655f5631ffe55200171a454a","2022","07","Ferns"
"645212dbd9db0801d6b077b9","1998","02","Ferns"
