Species ID,Park Name,Category,Order,Family,Scientific Name,Common Names,Record Status,Occurrence,Nativeness,Abundance,Seasonality,Conservation Status,
BLCA-1072,Black Canyon of the Gunnison National Park,Bird,Accipitriformes,Accipitridae,Buteo lagopus,Rough-Legged Hawk,Approved,Not Confirmed,Native,,,Species of Concern,
BLCA-1073,Black Canyon of the Gunnison National Park,Bird,Accipitriformes,Accipitridae,Buteo regalis,Ferruginous Hawk,Approved,Not Confirmed,Native,,,,
BLCA-1074,Black Canyon of the Gunnison National Park,Bird,Accipitriformes,Accipitridae,Buteo swainsoni,Swainson's Hawk,Approved,Present,Native,Rare,Migratory,,
BLCA-1075,Black Canyon of the Gunnison National Park,Bird,Accipitriformes,Accipitridae,Circus cyaneus,Northern Harrier,Approved,Present,Native,Uncommon,Resident,Species of Concern,
BLCA-1076,Black Canyon of the Gunnison National Park,Bird,Accipitriformes,Accipitridae,Haliaeetus leucocephalus,Bald Eagle,Approved,Present,Native,Uncommon,Resident,In Recovery,
BLCA-1077,Black Canyon of the Gunnison National Park,Bird,Accipitriformes,Cathartidae,Cathartes aura,Turkey Vulture,Approved,Present,Native,Uncommon,Resident,Species of Concern,
BLCA-1078,Black Canyon of the Gunnison National Park,Bird,Accipitriformes,Pandionidae,Pandion haliaetus,Osprey,Approved,Present,Native,Rare,Migratory,Species of Concern,
BLCA-1079,Black Canyon of the Gunnison National Park,Bird,Anseriformes,Anatidae,Anas acuta,Northern Pintail,Approved,Not Confirmed,Native,,,,
BLCA-1080,Black Canyon of the Gunnison National Park,Bird,Anseriformes,Anatidae,Anas americana,American Wigeon,Approved,Present,Native,Uncommon,Migratory,,
BLCA-1081,Black Canyon of the Gunnison National Park,Bird,Anseriformes,Anatidae,Anas clypeata,Northern Shoveler,Approved,Not Confirmed,Native,,,,
BLCA-1082,Black Canyon of the Gunnison National Park,Bird,Anseriformes,Anatidae,Anas crecca,Green-Winged Teal,Approved,Not Confirmed,Native,,,,
BLCA-1083,Black Canyon of the Gunnison National Park,Bird,Anseriformes,Anatidae,Anas cyanoptera,Cinnamon Teal,Approved,Not Confirmed,Native,,,,
BLCA-1084,Black Canyon of the Gunnison National Park,Bird,Anseriformes,Anatidae,Anas discors,Blue-Winged Teal,Approved,Not Confirmed,Native,,,,
BLCA-1085,Black Canyon of the Gunnison National Park,Bird,Anseriformes,Anatidae,Anas platyrhynchos,Mallard,Approved,Present,Native,Uncommon,Resident,,
BLCA-1086,Black Canyon of the Gunnison National Park,Bird,Anseriformes,Anatidae,Anas strepera,Gadwall,Approved,Not Confirmed,Native,,,,
BLCA-1087,Black Canyon of the Gunnison National Park,Bird,Anseriformes,Anatidae,Aythya affinis,Lesser Scaup,Approved,Not Confirmed,Native,,,Species of Concern,
BLCA-1088,Black Canyon of the Gunnison National Park,Bird,Anseriformes,Anatidae,Aythya americana,Redhead,Approved,Not Confirmed,Native,,,,
BLCA-1089,Black Canyon of the Gunnison National Park,Bird,Anseriformes,Anatidae,Branta canadensis,Canada Goose,Approved,Present,Native,Uncommon,Resident,,
BLCA-1090,Black Canyon of the Gunnison National Park,Bird,Anseriformes,Anatidae,Bucephala clangula,Common Goldeneye,Approved,Present,Native,Uncommon,Migratory,,
BLCA-1091,Black Canyon of the Gunnison National Park,Bird,Anseriformes,Anatidae,Bucephala islandica,Barrow's Goldeneye,Approved,Present,Native,Occasional,Migratory,,
BLCA-1092,Black Canyon of the Gunnison National Park,Bird,Anseriformes,Anatidae,Lophodytes cucullatus,Hooded Merganser,Approved,Present,Native,Occasional,Migratory,,
BLCA-1093,Black Canyon of the Gunnison National Park,Bird,Anseriformes,Anatidae,Mergus merganser,Common Merganser,Approved,Present,Native,Uncommon,Resident,,
BLCA-1094,Black Canyon of the Gunnison National Park,Bird,Anseriformes,Anatidae,Oxyura jamaicensis,Ruddy Duck,Approved,Not Confirmed,Native,,,,
BLCA-1095,Black Canyon of the Gunnison National Park,Bird,Apodiformes,Apodidae,Aeronautes saxatalis,White-Throated Swift,Approved,Present,Native,Abundant,Resident,,
BLCA-1096,Black Canyon of the Gunnison National Park,Bird,Apodiformes,Apodidae,Cypseloides niger,Black Swift,Approved,Not Present (False Report),Native,,,Species of Concern,
BLCA-1097,Black Canyon of the Gunnison National Park,Bird,Apodiformes,Trochilidae,Archilochus alexandri,Black-Chinned Hummingbird,Approved,Present,Native,Rare,Resident,,
BLCA-1098,Black Canyon of the Gunnison National Park,Bird,Apodiformes,Trochilidae,Selasphorus platycercus,Broad-Tailed Hummingbird,Approved,Present,Native,Uncommon,Resident,,
BLCA-1099,Black Canyon of the Gunnison National Park,Bird,Apodiformes,Trochilidae,Selasphorus rufus,Rufous Hummingbird,Approved,Present,Native,Uncommon,Migratory,Species of Concern,
BLCA-1100,Black Canyon of the Gunnison National Park,Bird,Apodiformes,Trochilidae,Stellula calliope,Calliope Hummingbird,Approved,Not Confirmed,Native,,,Species of Concern,
BLCA-1101,Black Canyon of the Gunnison National Park,Bird,Caprimulgiformes,Caprimulgidae,Chordeiles minor,Common Nighthawk,Approved,Present,Native,Common,Resident,,
BLCA-1102,Black Canyon of the Gunnison National Park,Bird,Caprimulgiformes,Caprimulgidae,Phalaenoptilus nuttallii,Common Poorwill,Approved,Present,Native,Uncommon,Resident,,
BLCA-1103,Black Canyon of the Gunnison National Park,Bird,Charadriiformes,Charadriidae,Charadrius vociferus,Killdeer,Approved,Present,Native,Uncommon,Resident,,
BLCA-1104,Black Canyon of the Gunnison National Park,Bird,Charadriiformes,Laridae,Larus californicus,California Gull,Approved,Not Confirmed,Native,,,,
BLCA-1105,Black Canyon of the Gunnison National Park,Bird,Charadriiformes,Laridae,Larus delawarensis,Ring-Billed Gull,Approved,Not Confirmed,Native,,,,
BLCA-1106,Black Canyon of the Gunnison National Park,Bird,Charadriiformes,Laridae,Leucophaeus pipixcan,Franklin's Gull,Approved,Not Confirmed,Native,,,,
BLCA-1107,Black Canyon of the Gunnison National Park,Bird,Charadriiformes,Scolopacidae,Actitis macularius,Spotted Sandpiper,Approved,Present,Native,Uncommon,Resident,,
BLCA-1108,Black Canyon of the Gunnison National Park,Bird,Charadriiformes,Scolopacidae,Gallinago gallinago,Common Snipe,Approved,Not Confirmed,Native,,,,
BLCA-1109,Black Canyon of the Gunnison National Park,Bird,Columbiformes,Columbidae,Columba livia,Rock Dove,Approved,Present,Native,Uncommon,Resident,,
BLCA-1110,Black Canyon of the Gunnison National Park,Bird,Columbiformes,Columbidae,Patagioenas fasciata,Band-Tailed Pigeon,Approved,Present,Native,Rare,Resident,Species of Concern,
BLCA-1111,Black Canyon of the Gunnison National Park,Bird,Columbiformes,Columbidae,Zenaida macroura,Mourning Dove,Approved,Present,Native,Common,Resident,,
BLCA-1112,Black Canyon of the Gunnison National Park,Bird,Coraciiformes,Alcedinidae,Megaceryle alcyon,Belted Kingfisher,Approved,Present,Native,Rare,Migratory,,
BLCA-1113,Black Canyon of the Gunnison National Park,Bird,Falconiformes,Falconidae,Falco columbarius,Merlin,Approved,Present,Native,Occasional,Migratory,Species of Concern,
BLCA-1114,Black Canyon of the Gunnison National Park,Bird,Falconiformes,Falconidae,Falco mexicanus,Prairie Falcon,Approved,Present,Native,Uncommon,Resident,Species of Concern,
BLCA-1115,Black Canyon of the Gunnison National Park,Bird,Falconiformes,Falconidae,Falco peregrinus,Peregrine Falcon,Approved,Present,Native,Uncommon,Breeder,Species of Concern,
BLCA-1116,Black Canyon of the Gunnison National Park,Bird,Falconiformes,Falconidae,Falco sparverius,American Kestrel,Approved,Present,Native,Uncommon,Resident,,
BLCA-1117,Black Canyon of the Gunnison National Park,Bird,Galliformes,Odontophoridae,Callipepla gambelii,Gambel's Quail,Approved,Not Confirmed,Native,,,,
BLCA-1118,Black Canyon of the Gunnison National Park,Bird,Galliformes,Phasianidae,Alectoris chukar,Chukar,Approved,Present,Not Native,Rare,Resident,,
BLCA-1119,Black Canyon of the Gunnison National Park,Bird,Galliformes,Phasianidae,Centrocercus minimus,Gunnison Sage-Grouse,Approved,Present,Native,Rare,Breeder,Threatened,
BLCA-1120,Black Canyon of the Gunnison National Park,Bird,Galliformes,Phasianidae,Dendragapus obscurus,Blue Grouse,Approved,Present,Native,Uncommon,Resident,,
BLCA-1121,Black Canyon of the Gunnison National Park,Bird,Galliformes,Phasianidae,Meleagris gallopavo,Wild Turkey,Approved,Present,Native,Occasional,Resident,,
BLCA-1122,Black Canyon of the Gunnison National Park,Bird,Galliformes,Phasianidae,Phasianus colchicus,Ring-Necked Pheasant,Approved,Present,Not Native,Occasional,Vagrant,,
BLCA-1123,Black Canyon of the Gunnison National Park,Bird,Galliformes,Phasianidae,Tympanuchus phasianellus,Sharp-Tailed Grouse,Approved,Not Present (Historical Report),Native,,,,
BLCA-1124,Black Canyon of the Gunnison National Park,Bird,Gruiformes,Gruidae,Grus canadensis,Sandhill Crane,Approved,Present,Native,Uncommon,Migratory,,
BLCA-1125,Black Canyon of the Gunnison National Park,Bird,Gruiformes,Rallidae,Fulica americana,American Coot,Approved,Not Confirmed,Native,,,,
BLCA-1126,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Aegithalidae,Psaltriparus minimus,Bushtit,Approved,Present,Native,Uncommon,Resident,,
BLCA-1127,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Alaudidae,Eremophila alpestris,Horned Lark,Approved,Present,Native,Rare,Resident,,
BLCA-1128,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Bombycillidae,Bombycilla cedrorum,Cedar Waxwing,Approved,Not Confirmed,Native,,,,
BLCA-1129,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Bombycillidae,Bombycilla garrulus,Bohemian Waxwing,Approved,Not Confirmed,Native,,,,
BLCA-1130,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Cardinalidae,Passerina amoena,Lazuli Bunting,Approved,Present,Native,Uncommon,Resident,,
BLCA-1131,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Cardinalidae,Passerina caerulea,Blue Grosbeak,Approved,Present,Native,Unknown,Resident,,
BLCA-1132,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Cardinalidae,Passerina cyanea,Indigo Bunting,Approved,Present,Native,Occasional,Resident,,
BLCA-1133,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Cardinalidae,Pheucticus melanocephalus,Black-Headed Grosbeak,Approved,Present,Native,Common,Resident,,
BLCA-1134,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Cardinalidae,Piranga ludoviciana,Western Tanager,Approved,Present,Native,Common,Resident,,
BLCA-1135,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Certhiidae,Certhia americana,Brown Creeper,Approved,Present,Native,Rare,Resident,Species of Concern,
BLCA-1136,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Cinclidae,Cinclus mexicanus,American Dipper,Approved,Present,Native,Uncommon,Resident,,
BLCA-1137,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Corvidae,Aphelocoma californica,Western Scrub-Jay,Approved,Present,Native,Uncommon,Resident,,
BLCA-1138,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Corvidae,Corvus brachyrhynchos,American Crow,Approved,Present,Native,Rare,Resident,,
BLCA-1139,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Corvidae,Corvus corax,Common Raven,Approved,Present,Native,Common,Resident,,
BLCA-1140,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Corvidae,Cyanocitta stelleri,Steller's Jay,Approved,Present,Native,Uncommon,Resident,,
BLCA-1141,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Corvidae,Gymnorhinus cyanocephalus,Pinyon Jay,Approved,Present,Native,Uncommon,Resident,Species of Concern,
BLCA-1142,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Corvidae,Nucifraga columbiana,Clark's Nutcracker,Approved,Present,Native,Uncommon,Resident,,
BLCA-1143,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Corvidae,Perisoreus canadensis,Gray Jay,Approved,Not Confirmed,Native,,,,
BLCA-1144,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Corvidae,Pica hudsonia,Black-Billed Magpie,Approved,Present,Native,Common,Breeder,,
BLCA-1145,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Emberizidae,Amphispiza bilineata,Black-Throated Sparrow,Approved,Present,Native,Rare,Resident,,
BLCA-1146,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Emberizidae,Chondestes grammacus,Lark Sparrow,Approved,Present,Native,Rare,Resident,,
BLCA-1147,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Emberizidae,Junco hyemalis,Dark-Eyed Junco (Gray-Headed),Approved,Present,Native,Uncommon,Resident,,
BLCA-1148,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Emberizidae,Melospiza lincolnii,Lincoln's Sparrow,Approved,Not Confirmed,Native,,,Species of Concern,
BLCA-1149,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Emberizidae,Melospiza melodia,Song Sparrow,Approved,Present,Native,Uncommon,Resident,,
BLCA-1150,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Emberizidae,Pipilo chlorurus,Green-Tailed Towhee,Approved,Present,Native,Abundant,Resident,Species of Concern,
BLCA-1151,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Emberizidae,Pipilo maculatus,Spotted Towhee,Approved,Present,Native,Common,Resident,,
BLCA-1152,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Emberizidae,Pooecetes gramineus,Vesper Sparrow,Approved,Present,Native,Uncommon,Resident,,
BLCA-1153,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Emberizidae,Spizella arborea,American Tree Sparrow,Approved,Not Confirmed,Native,,,,
BLCA-1154,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Emberizidae,Spizella breweri,Brewer's Sparrow,Approved,Present,Native,Uncommon,Resident,Species of Concern,
BLCA-1155,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Emberizidae,Spizella passerina,Chipping Sparrow,Approved,Present,Native,Uncommon,Resident,,
BLCA-1156,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Emberizidae,Zonotrichia leucophrys,White-Crowned Sparrow,Approved,Present,Native,Uncommon,Resident,,
BLCA-1157,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Fringillidae,Carpodacus cassinii,Cassin's Finch,Approved,Present,Native,Rare,Resident,,
BLCA-1158,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Fringillidae,Carpodacus mexicanus,House Finch,Approved,Present,Native,Rare,Resident,,
BLCA-1159,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Fringillidae,Coccothraustes vespertinus,Evening Grosbeak,Approved,Present,Native,Rare,Resident,,
BLCA-1160,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Fringillidae,Leucosticte atrata,Black Rosy-Finch,Approved,Present,Native,Rare,Migratory,,
BLCA-1161,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Fringillidae,Leucosticte australis,Brown-Capped Rosy-Finch,Approved,Not Confirmed,Native,,,,
BLCA-1162,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Fringillidae,Leucosticte tephrocotis,Gray-Crowned Rosy-Finch,Approved,Present,Native,Rare,Migratory,,
BLCA-1163,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Fringillidae,Loxia curvirostra,Red Crossbill,Approved,Present,Native,Rare,Migratory,Species of Concern,
BLCA-1164,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Fringillidae,Pinicola enucleator,Pine Grosbeak,Approved,Not Confirmed,Native,,,,
BLCA-1165,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Fringillidae,Spinus pinus,Pine Siskin,Approved,Present,Native,Uncommon,Resident,,
BLCA-1166,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Fringillidae,Spinus psaltria,Lesser Goldfinch,Approved,Present,Native,Uncommon,Resident,,
BLCA-1167,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Fringillidae,Spinus tristis,American Goldfinch,Approved,Present,Native,Uncommon,Resident,,
BLCA-1168,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Hirundinidae,Hirundo rustica,Barn Swallow,Approved,Present,Native,Uncommon,Migratory,,
BLCA-1169,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Hirundinidae,Petrochelidon pyrrhonota,Cliff Swallow,Approved,Present,Native,Common,Resident,,
BLCA-1170,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Hirundinidae,Tachycineta bicolor,Tree Swallow,Approved,Present,Native,Uncommon,Migratory,Species of Concern,
BLCA-1171,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Hirundinidae,Tachycineta thalassina,Violet-Green Swallow,Approved,Present,Native,Abundant,Resident,,
BLCA-1172,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Icteridae,Agelaius phoeniceus,Red-Winged Blackbird,Approved,Present,Native,Uncommon,Breeder,,
BLCA-1173,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Icteridae,Euphagus cyanocephalus,Brewer's Blackbird,Approved,Present,Native,Uncommon,Resident,,
BLCA-1174,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Icteridae,Icterus bullockii,Bullock's Oriole,Approved,Present,Native,Rare,Resident,,
BLCA-1175,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Icteridae,Molothrus ater,Brown-Headed Cowbird,Approved,Present,Native,Uncommon,Resident,,
BLCA-1176,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Icteridae,Sturnella neglecta,Western Meadowlark,Approved,Present,Native,Uncommon,Resident,,
BLCA-1177,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Laniidae,Lanius excubitor,Northern Shrike,Approved,Not Confirmed,Native,,,,
BLCA-1178,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Laniidae,Lanius ludovicianus,Loggerhead Shrike,Approved,Present,Native,Rare,Migratory,Species of Concern,
BLCA-1179,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Mimidae,Dumetella carolinensis,Gray Catbird,Approved,Present,Native,Occasional,Migratory,,
BLCA-1180,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Mimidae,Mimus polyglottos,Northern Mockingbird,Approved,Present,Native,Unknown,Resident,,
BLCA-1181,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Mimidae,Oreoscoptes montanus,Sage Thrasher,Approved,Present,Native,Rare,Resident,Species of Concern,
BLCA-1182,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Mimidae,Toxostoma rufum,Brown Thrasher,Approved,Present,Native,Occasional,Vagrant,,
BLCA-1183,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Motacillidae,Anthus rubescens,American Pipit,Approved,Not Confirmed,Native,,,,
BLCA-1184,Black Canyon of the Gunnison National Park,Bird,Passeriformes,Paridae,Baeolophus ridgwayi,Juniper Titmouse,Approved,Present,Native,Uncommon,Resident,,
