"taxaSubGroup","year","month","occCount"
"Angiosperms","1929","5",399
"Angiosperms","1929","6",89
"Angiosperms","1929","7",642
"Angiosperms","1929","8",1113
"Angiosperms","1929","9",1022
"Angiosperms","1929","10",401
"Angiosperms","1929","11",115
"Angiosperms","1929","12",173
"Angiosperms","1930","1",205
"Angiosperms","1930","2",75
"Angiosperms","1930","3",371
"Angiosperms","1930","4",507
"Angiosperms","1930","5",172
"Angiosperms","1930","6",134
"Angiosperms","1930","7",885
"Angiosperms","1930","8",190
"Angiosperms","1930","9",361
"Angiosperms","1930","10",300
"Angiosperms","1930","11",109
"Angiosperms","1930","12",399
"Angiosperms","1931","1",67
"Angiosperms","1931","2",28
"Angiosperms","1931","3",102
"Angiosperms","1931","4",130
"Angiosperms","1931","5",109
"Angiosperms","1931","6",166
"Angiosperms","1931","7",497
"Angiosperms","1931","8",450
"Angiosperms","1931","9",147
"Angiosperms","1931","10",393
"Angiosperms","1931","11",363
"Angiosperms","1931","12",425
"Angiosperms","1932","1",216
"Angiosperms","1932","2",41
"Angiosperms","1932","3",203
"Angiosperms","1932","4",297
"Angiosperms","1932","5",584
"Angiosperms","1932","6",302
"Angiosperms","1932","7",1639
"Angiosperms","1932","8",689
"Angiosperms","1932","9",131
"Angiosperms","1932","10",316
"Angiosperms","1932","11",623
"Angiosperms","1932","12",161
"Angiosperms","1933","1",215
"Angiosperms","1933","2",99
"Angiosperms","1933","3",48
"Angiosperms","1933","4",293
"Angiosperms","1933","5",194
"Angiosperms","1933","6",596
"Angiosperms","1933","7",746
"Angiosperms","1933","8",645
"Angiosperms","1933","9",133
"Angiosperms","1933","10",289
"Angiosperms","1933","11",90
"Angiosperms","1933","12",198
"Angiosperms","1934","1",92
"Angiosperms","1934","2",37
"Angiosperms","1934","3",104
"Angiosperms","1934","4",118
"Angiosperms","1934","5",85
"Angiosperms","1934","6",73
"Angiosperms","1934","7",379
"Angiosperms","1934","8",40
"Angiosperms","1934","9",67
"Angiosperms","1934","10",545
"Angiosperms","1934","11",289
"Angiosperms","1934","12",223
"Angiosperms","1935","1",68
"Angiosperms","1935","2",83
"Angiosperms","1935","3",11
"Angiosperms","1935","4",59
"Angiosperms","1935","5",138
"Angiosperms","1935","6",85
"Angiosperms","1935","7",610
"Angiosperms","1935","8",74
"Angiosperms","1935","9",15
"Angiosperms","1935","10",314
"Angiosperms","1935","11",136
"Angiosperms","1935","12",86
"Angiosperms","1936","1",40
"Angiosperms","1936","2",66
"Angiosperms","1936","3",44
"Angiosperms","1936","4",133
"Angiosperms","1936","5",70
"Angiosperms","1936","6",179
"Angiosperms","1936","7",557
"Angiosperms","1936","8",335
"Angiosperms","1936","9",168
"Angiosperms","1936","10",245
"Angiosperms","1936","11",193
"Angiosperms","1936","12",127
"Angiosperms","1937","1",51
"Angiosperms","1937","2",10
"Angiosperms","1937","3",60
"Angiosperms","1937","4",128
"Angiosperms","1937","5",93
"Angiosperms","1937","6",35
"Angiosperms","1937","7",898
"Angiosperms","1937","8",456
"Angiosperms","1937","9",18
"Angiosperms","1937","10",51
"Angiosperms","1937","11",76
"Angiosperms","1937","12",16
"Angiosperms","1938","1",18
"Angiosperms","1938","2",6
"Angiosperms","1938","3",5
"Angiosperms","1938","4",500
"Angiosperms","1938","5",40
"Angiosperms","1938","6",83
"Angiosperms","1938","7",118
"Angiosperms","1938","8",29
"Angiosperms","1938","9",47
"Angiosperms","1938","10",8
"Angiosperms","1938","11",74
"Angiosperms","1938","12",33
"Angiosperms","1939","1",29
"Angiosperms","1939","2",17
"Angiosperms","1939","3",19
"Angiosperms","1939","4",54
"Angiosperms","1939","5",59
"Angiosperms","1939","6",54
"Angiosperms","1939","7",203
"Angiosperms","1939","8",261
"Angiosperms","1939","9",112
"Angiosperms","1939","10",82
"Angiosperms","1939","11",76
"Angiosperms","1939","12",133
"Angiosperms","1940","1",87
"Angiosperms","1940","2",34
"Angiosperms","1940","3",20
"Angiosperms","1940","4",56
"Angiosperms","1940","5",58
"Angiosperms","1940","6",96
"Angiosperms","1940","7",201
"Angiosperms","1940","8",184
"Angiosperms","1940","9",102
"Angiosperms","1940","10",100
"Angiosperms","1940","11",84
"Angiosperms","1940","12",86
"Angiosperms","1941","1",12
"Angiosperms","1941","2",11
"Angiosperms","1941","3",29
"Angiosperms","1941","4",14
"Angiosperms","1941","5",8
"Angiosperms","1941","6",50
"Angiosperms","1941","7",9
"Angiosperms","1941","8",40
"Angiosperms","1941","9",47
"Angiosperms","1941","10",93
"Angiosperms","1941","11",41
"Angiosperms","1941","12",15
"Angiosperms","1942","1",11
"Angiosperms","1942","2",7
"Angiosperms","1942","3",21
"Angiosperms","1942","4",34
"Angiosperms","1942","5",67
"Angiosperms","1942","6",31
"Angiosperms","1942","7",73
"Angiosperms","1942","8",41
"Angiosperms","1942","9",18
"Angiosperms","1942","10",50
"Angiosperms","1942","11",39
"Angiosperms","1942","12",1
"Angiosperms","1943","1",1
"Angiosperms","1943","2",26
"Angiosperms","1943","3",116
"Angiosperms","1943","4",15
"Angiosperms","1943","5",246
"Angiosperms","1943","6",2
"Angiosperms","1943","7",5
"Angiosperms","1943","8",87
"Angiosperms","1943","9",25
"Angiosperms","1943","10",36
"Angiosperms","1943","11",8
"Angiosperms","1943","12",13
"Angiosperms","1944","1",16
"Angiosperms","1944","2",11
"Angiosperms","1944","3",22
"Angiosperms","1944","4",41
"Angiosperms","1944","5",7
"Angiosperms","1944","6",2
"Angiosperms","1944","7",15
"Angiosperms","1944","8",60
"Angiosperms","1944","9",1
"Angiosperms","1944","10",4
"Angiosperms","1944","11",10
"Angiosperms","1945","1",1
"Angiosperms","1946","5",3
"Angiosperms","1946","6",1
"Angiosperms","1947","2",6
"Angiosperms","1947","3",1
"Angiosperms","1947","4",17
"Angiosperms","1947","5",2
"Angiosperms","1947","6",56
"Angiosperms","1947","7",8
"Angiosperms","1947","9",2
"Angiosperms","1947","11",1
"Angiosperms","1948","1",11
"Angiosperms","1948","2",6
"Angiosperms","1948","3",1
"Angiosperms","1948","9",24
"Angiosperms","1948","11",1
"Angiosperms","1948","12",1
"Angiosperms","1949","1",5
"Angiosperms","1949","2",1
"Angiosperms","1949","3",47
"Angiosperms","1949","4",75
"Angiosperms","1949","5",30
"Angiosperms","1949","6",35
"Angiosperms","1949","7",21
"Angiosperms","1949","8",2
"Angiosperms","1949","9",40
"Angiosperms","1949","10",8
"Angiosperms","1949","11",6
"Angiosperms","1950","2",2
"Angiosperms","1950","3",2
"Angiosperms","1950","4",4
"Angiosperms","1950","5",5
"Angiosperms","1950","6",1
"Angiosperms","1950","7",3
"Angiosperms","1950","8",2
"Angiosperms","1950","10",15
"Angiosperms","1950","11",14
"Angiosperms","1950","12",11
"Angiosperms","1951","2",1
"Angiosperms","1951","3",2
"Angiosperms","1951","4",5
"Angiosperms","1951","5",2
"Angiosperms","1951","7",2
"Angiosperms","1951","8",57
"Angiosperms","1951","9",12
"Angiosperms","1951","10",15
"Angiosperms","1951","11",9
"Angiosperms","1951","12",1
"Angiosperms","1952","3",1
"Angiosperms","1952","7",12
"Angiosperms","1952","10",1
"Angiosperms","1952","12",1
"Angiosperms","1953","1",12
"Angiosperms","1953","2",40
"Angiosperms","1953","3",30
"Angiosperms","1953","5",2
"Angiosperms","1953","6",1
"Angiosperms","1953","7",4
"Angiosperms","1953","8",22
"Angiosperms","1953","9",4
"Angiosperms","1953","10",2
"Angiosperms","1954","1",10
"Angiosperms","1954","2",4
"Angiosperms","1954","3",2
"Angiosperms","1954","4",16
"Angiosperms","1954","5",21
"Angiosperms","1954","6",2
"Angiosperms","1954","7",110
"Angiosperms","1954","8",235
"Angiosperms","1954","9",16
"Angiosperms","1954","10",29
"Angiosperms","1954","11",16
"Angiosperms","1954","12",25
"Angiosperms","1955","1",1
"Angiosperms","1955","2",75
"Angiosperms","1955","3",31
"Angiosperms","1955","4",28
"Angiosperms","1955","6",67
"Angiosperms","1955","7",103
"Angiosperms","1955","8",205
"Angiosperms","1955","9",14
"Angiosperms","1955","10",3
"Angiosperms","1955","11",1
"Angiosperms","1955","12",7
"Angiosperms","1956","2",14
"Angiosperms","1956","3",11
"Angiosperms","1956","4",15
"Angiosperms","1956","5",15
"Angiosperms","1956","6",3
"Angiosperms","1956","7",16
"Angiosperms","1956","8",212
"Angiosperms","1956","9",111
"Angiosperms","1956","10",20
"Angiosperms","1956","11",13
"Angiosperms","1956","12",34
"Angiosperms","1957","1",6
"Angiosperms","1957","2",21
"Angiosperms","1957","3",11
"Angiosperms","1957","4",56
"Angiosperms","1957","5",22
"Angiosperms","1957","6",46
"Angiosperms","1957","7",126
"Angiosperms","1957","8",121
"Angiosperms","1957","9",31
"Angiosperms","1957","10",436
"Angiosperms","1957","11",15
"Angiosperms","1957","12",2
"Angiosperms","1958","1",23
"Angiosperms","1958","2",27
"Angiosperms","1958","3",24
"Angiosperms","1958","4",47
"Angiosperms","1958","5",65
"Angiosperms","1958","6",52
"Angiosperms","1958","7",45
"Angiosperms","1958","8",307
"Angiosperms","1958","9",50
"Angiosperms","1958","10",149
"Angiosperms","1958","11",20
"Angiosperms","1958","12",1
"Angiosperms","1959","1",6
"Angiosperms","1959","2",179
"Angiosperms","1959","3",21
"Angiosperms","1959","4",70
"Angiosperms","1959","5",152
"Angiosperms","1959","6",91
"Angiosperms","1959","7",207
"Angiosperms","1959","8",284
"Angiosperms","1959","9",197
"Angiosperms","1959","10",84
"Angiosperms","1959","11",101
"Angiosperms","1959","12",33
"Angiosperms","1960","1",52
"Angiosperms","1960","2",76
"Angiosperms","1960","3",58
"Angiosperms","1960","4",38
"Angiosperms","1960","5",79
"Angiosperms","1960","6",158
"Angiosperms","1960","7",53
"Angiosperms","1960","8",100
"Angiosperms","1960","9",206
"Angiosperms","1960","10",683
"Angiosperms","1960","11",81
"Angiosperms","1960","12",279
"Angiosperms","1961","1",117
"Angiosperms","1961","2",40
"Angiosperms","1961","3",186
"Angiosperms","1961","4",248
"Angiosperms","1961","5",94
"Angiosperms","1961","6",70
"Angiosperms","1961","7",128
"Angiosperms","1961","8",20
"Angiosperms","1961","9",38
"Angiosperms","1961","10",25
"Angiosperms","1961","11",129
"Angiosperms","1961","12",129
"Angiosperms","1962","1",10
"Angiosperms","1962","2",94
"Angiosperms","1962","3",41
"Angiosperms","1962","4",199
"Angiosperms","1962","5",116
"Angiosperms","1962","6",26
"Angiosperms","1962","7",17
"Angiosperms","1962","8",163
"Angiosperms","1962","9",42
"Angiosperms","1962","10",174
"Angiosperms","1962","11",41
"Angiosperms","1962","12",34
"Angiosperms","1963","1",35
"Angiosperms","1963","2",2
"Angiosperms","1963","3",29
"Angiosperms","1963","4",16
"Angiosperms","1963","5",8
"Angiosperms","1963","6",4
"Angiosperms","1963","7",51
"Angiosperms","1963","8",151
"Angiosperms","1963","9",6
"Angiosperms","1963","10",49
"Angiosperms","1963","11",63
"Angiosperms","1963","12",50
"Angiosperms","1964","1",82
"Angiosperms","1964","2",57
"Angiosperms","1964","3",47
"Angiosperms","1964","4",8
"Angiosperms","1964","5",18
"Angiosperms","1964","6",1
"Angiosperms","1964","7",51
"Angiosperms","1964","8",188
"Angiosperms","1964","9",89
"Angiosperms","1964","10",48
"Angiosperms","1964","11",80
"Angiosperms","1964","12",30
"Angiosperms","1965","1",116
"Angiosperms","1965","2",115
"Angiosperms","1965","3",14
"Angiosperms","1965","4",16
"Angiosperms","1965","5",66
"Angiosperms","1965","6",3
"Angiosperms","1965","7",2
"Angiosperms","1965","8",6
"Angiosperms","1965","9",76
"Angiosperms","1965","10",116
"Angiosperms","1965","11",7
"Angiosperms","1966","1",20
"Angiosperms","1966","2",32
"Angiosperms","1966","3",81
"Angiosperms","1966","4",62
"Angiosperms","1966","5",53
"Angiosperms","1966","6",5
"Angiosperms","1966","7",73
"Angiosperms","1966","8",88
"Angiosperms","1966","9",84
"Angiosperms","1966","10",117
"Angiosperms","1966","11",60
"Angiosperms","1966","12",7
"Angiosperms","1967","1",76
"Angiosperms","1967","2",2
"Angiosperms","1967","3",11
"Angiosperms","1967","4",15
"Angiosperms","1967","5",45
"Angiosperms","1967","6",118
"Angiosperms","1967","7",294
"Angiosperms","1967","8",637
"Angiosperms","1967","9",331
"Angiosperms","1967","10",437
"Angiosperms","1967","11",192
"Angiosperms","1967","12",129
"Angiosperms","1968","1",2
"Angiosperms","1968","2",75
"Angiosperms","1968","3",144
"Angiosperms","1968","4",300
"Angiosperms","1968","5",124
"Angiosperms","1968","6",182
"Angiosperms","1968","7",386
"Angiosperms","1968","8",441
"Angiosperms","1968","9",213
"Angiosperms","1968","10",109
"Angiosperms","1968","11",353
"Angiosperms","1968","12",197
"Angiosperms","1969","1",18
"Angiosperms","1969","2",10
"Angiosperms","1969","3",88
"Angiosperms","1969","4",67
"Angiosperms","1969","5",159
"Angiosperms","1969","6",133
"Angiosperms","1969","7",195
"Angiosperms","1969","8",989
"Angiosperms","1969","9",590
"Angiosperms","1969","10",236
"Angiosperms","1969","11",73
"Angiosperms","1969","12",24
"Angiosperms","1970","1",20
"Angiosperms","1970","2",53
"Angiosperms","1970","3",218
"Angiosperms","1970","4",261
"Angiosperms","1970","5",145
"Angiosperms","1970","6",158
"Angiosperms","1970","7",315
"Angiosperms","1970","8",638
"Angiosperms","1970","9",235
"Angiosperms","1970","10",691
"Angiosperms","1970","11",254
"Angiosperms","1970","12",108
"Angiosperms","1971","1",76
"Angiosperms","1971","2",120
"Angiosperms","1971","3",189
"Angiosperms","1971","4",62
"Angiosperms","1971","5",116
"Angiosperms","1971","6",112
"Angiosperms","1971","7",51
"Angiosperms","1971","8",323
"Angiosperms","1971","9",36
"Angiosperms","1971","10",19
"Angiosperms","1971","11",123
"Angiosperms","1971","12",24
"Angiosperms","1972","1",315
"Angiosperms","1972","2",206
"Angiosperms","1972","3",180
"Angiosperms","1972","4",116
"Angiosperms","1972","5",154
"Angiosperms","1972","6",39
"Angiosperms","1972","7",222
"Angiosperms","1972","8",871
"Angiosperms","1972","9",1293
"Angiosperms","1972","10",296
"Angiosperms","1972","11",329
"Angiosperms","1972","12",151
"Angiosperms","1973","1",80
"Angiosperms","1973","2",37
"Angiosperms","1973","3",34
"Angiosperms","1973","4",62
"Angiosperms","1973","5",62
"Angiosperms","1973","6",111
"Angiosperms","1973","7",47
"Angiosperms","1973","8",502
"Angiosperms","1973","9",313
"Angiosperms","1973","10",21
"Angiosperms","1973","11",55
"Angiosperms","1973","12",5
"Angiosperms","1974","1",17
"Angiosperms","1974","2",14
"Angiosperms","1974","3",194
"Angiosperms","1974","4",73
"Angiosperms","1974","5",292
"Angiosperms","1974","6",38
"Angiosperms","1974","7",130
"Angiosperms","1974","8",79
"Angiosperms","1974","9",222
"Angiosperms","1974","10",19
"Angiosperms","1974","11",67
"Angiosperms","1974","12",58
"Angiosperms","1975","1",52
"Angiosperms","1975","2",87
"Angiosperms","1975","3",32
"Angiosperms","1975","4",48
"Angiosperms","1975","5",125
"Angiosperms","1975","6",58
"Angiosperms","1975","7",42
"Angiosperms","1975","8",87
"Angiosperms","1975","9",88
"Angiosperms","1975","10",126
"Angiosperms","1975","11",71
"Angiosperms","1975","12",38
"Angiosperms","1976","1",34
"Angiosperms","1976","2",66
"Angiosperms","1976","3",20
"Angiosperms","1976","4",29
"Angiosperms","1976","5",50
"Angiosperms","1976","6",22
"Angiosperms","1976","7",41
"Angiosperms","1976","8",34
"Angiosperms","1976","9",76
"Angiosperms","1976","10",185
"Angiosperms","1976","11",112
"Angiosperms","1976","12",211
"Angiosperms","1977","1",229
"Angiosperms","1977","2",81
"Angiosperms","1977","3",134
"Angiosperms","1977","4",177
"Angiosperms","1977","5",156
"Angiosperms","1977","6",63
"Angiosperms","1977","7",92
"Angiosperms","1977","8",153
"Angiosperms","1977","9",108
"Angiosperms","1977","10",340
"Angiosperms","1977","11",142
"Angiosperms","1977","12",119
"Angiosperms","1978","1",91
"Angiosperms","1978","2",15
"Angiosperms","1978","3",126
"Angiosperms","1978","4",223
"Angiosperms","1978","5",140
"Angiosperms","1978","6",56
"Angiosperms","1978","7",48
"Angiosperms","1978","8",67
"Angiosperms","1978","9",156
"Angiosperms","1978","10",54
"Angiosperms","1978","11",183
"Angiosperms","1978","12",96
"Angiosperms","1979","1",12
"Angiosperms","1979","2",87
"Angiosperms","1979","3",200
"Angiosperms","1979","4",242
"Angiosperms","1979","5",252
"Angiosperms","1979","6",11
"Angiosperms","1979","7",74
"Angiosperms","1979","8",29
"Angiosperms","1979","9",126
"Angiosperms","1979","10",93
"Angiosperms","1979","11",43
"Angiosperms","1979","12",24
"Angiosperms","1980","1",66
"Angiosperms","1980","2",52
"Angiosperms","1980","3",47
"Angiosperms","1980","4",133
"Angiosperms","1980","5",85
"Angiosperms","1980","6",71
"Angiosperms","1980","7",21
"Angiosperms","1980","8",121
"Angiosperms","1980","9",90
"Angiosperms","1980","10",107
"Angiosperms","1980","11",64
"Angiosperms","1980","12",15
"Angiosperms","1981","1",105
"Angiosperms","1981","2",18
"Angiosperms","1981","3",46
"Angiosperms","1981","4",108
"Angiosperms","1981","5",58
"Angiosperms","1981","6",31
"Angiosperms","1981","7",101
"Angiosperms","1981","8",84
"Angiosperms","1981","9",74
"Angiosperms","1981","10",370
"Angiosperms","1981","11",71
"Angiosperms","1981","12",65
"Angiosperms","1982","1",81
"Angiosperms","1982","2",123
"Angiosperms","1982","3",105
"Angiosperms","1982","4",118
"Angiosperms","1982","5",136
"Angiosperms","1982","6",187
"Angiosperms","1982","7",108
"Angiosperms","1982","8",70
"Angiosperms","1982","9",111
"Angiosperms","1982","10",458
"Angiosperms","1982","11",512
"Angiosperms","1982","12",141
"Angiosperms","1983","1",189
"Angiosperms","1983","2",73
"Angiosperms","1983","3",69
"Angiosperms","1983","4",500
"Angiosperms","1983","5",201
"Angiosperms","1983","6",110
"Angiosperms","1983","7",117
"Angiosperms","1983","8",119
"Angiosperms","1983","9",452
"Angiosperms","1983","10",400
"Angiosperms","1983","11",275
"Angiosperms","1983","12",353
"Angiosperms","1984","1",147
"Angiosperms","1984","2",53
"Angiosperms","1984","3",299
"Angiosperms","1984","4",381
"Angiosperms","1984","5",469
"Angiosperms","1984","6",309
"Angiosperms","1984","7",167
"Angiosperms","1984","8",498
"Angiosperms","1984","9",800
"Angiosperms","1984","10",549
"Angiosperms","1984","11",356
"Angiosperms","1984","12",317
"Angiosperms","1985","1",241
"Angiosperms","1985","2",341
"Angiosperms","1985","3",486
"Angiosperms","1985","4",626
"Angiosperms","1985","5",519
"Angiosperms","1985","6",220
"Angiosperms","1985","7",171
"Angiosperms","1985","8",162
"Angiosperms","1985","9",262
"Angiosperms","1985","10",459
"Angiosperms","1985","11",337
"Angiosperms","1985","12",165
"Angiosperms","1986","1",73
"Angiosperms","1986","2",375
"Angiosperms","1986","3",157
"Angiosperms","1986","4",351
"Angiosperms","1986","5",186
"Angiosperms","1986","6",135
"Angiosperms","1986","7",352
"Angiosperms","1986","8",105
"Angiosperms","1986","9",154
"Angiosperms","1986","10",258
"Angiosperms","1986","11",188
"Angiosperms","1986","12",40
"Angiosperms","1987","1",121
"Angiosperms","1987","2",178
"Angiosperms","1987","3",157
"Angiosperms","1987","4",316
"Angiosperms","1987","5",267
"Angiosperms","1987","6",283
"Angiosperms","1987","7",355
