"taxaSubGroup","year","month","occCount"
"Angiosperms","1935","7",590
"Angiosperms","1935","8",73
"Angiosperms","1935","9",15
"Angiosperms","1935","10",310
"Angiosperms","1935","11",133
"Angiosperms","1935","12",83
"Angiosperms","1936","1",40
"Angiosperms","1936","2",65
"Angiosperms","1936","3",44
"Angiosperms","1936","4",135
"Angiosperms","1936","5",69
"Angiosperms","1936","6",171
"Angiosperms","1936","7",545
"Angiosperms","1936","8",331
"Angiosperms","1936","9",162
"Angiosperms","1936","10",241
"Angiosperms","1936","11",182
"Angiosperms","1936","12",122
"Angiosperms","1937","1",52
"Angiosperms","1937","2",10
"Angiosperms","1937","3",60
"Angiosperms","1937","4",128
"Angiosperms","1937","5",92
"Angiosperms","1937","6",34
"Angiosperms","1937","7",886
"Angiosperms","1937","8",452
"Angiosperms","1937","9",18
"Angiosperms","1937","10",50
"Angiosperms","1937","11",73
"Angiosperms","1937","12",16
"Angiosperms","1938","1",14
"Angiosperms","1938","2",6
"Angiosperms","1938","3",5
"Angiosperms","1938","4",490
"Angiosperms","1938","5",40
"Angiosperms","1938","6",80
"Angiosperms","1938","7",118
"Angiosperms","1938","8",28
"Angiosperms","1938","9",49
"Angiosperms","1938","10",9
"Angiosperms","1938","11",72
"Angiosperms","1938","12",33
"Angiosperms","1939","1",28
"Angiosperms","1939","2",17
"Angiosperms","1939","3",19
"Angiosperms","1939","4",55
"Angiosperms","1939","5",58
"Angiosperms","1939","6",50
"Angiosperms","1939","7",195
"Angiosperms","1939","8",260
"Angiosperms","1939","9",110
"Angiosperms","1939","10",81
"Angiosperms","1939","11",75
"Angiosperms","1939","12",128
"Angiosperms","1940","1",86
"Angiosperms","1940","2",35
"Angiosperms","1940","3",21
"Angiosperms","1940","4",56
"Angiosperms","1940","5",55
"Angiosperms","1940","6",91
"Angiosperms","1940","7",198
"Angiosperms","1940","8",179
"Angiosperms","1940","9",98
"Angiosperms","1940","10",101
"Angiosperms","1940","11",85
"Angiosperms","1940","12",86
"Angiosperms","1941","1",12
"Angiosperms","1941","2",11
"Angiosperms","1941","3",29
"Angiosperms","1941","4",14
"Angiosperms","1941","5",8
"Angiosperms","1941","6",50
"Angiosperms","1941","7",9
"Angiosperms","1941","8",40
"Angiosperms","1941","9",46
"Angiosperms","1941","10",92
"Angiosperms","1941","11",41
"Angiosperms","1941","12",15
"Angiosperms","1942","1",11
"Angiosperms","1942","2",7
"Angiosperms","1942","3",19
"Angiosperms","1942","4",34
"Angiosperms","1942","5",65
"Angiosperms","1942","6",32
"Angiosperms","1942","7",41
"Angiosperms","1942","8",38
"Angiosperms","1942","9",18
"Angiosperms","1942","10",47
"Angiosperms","1942","11",38
"Angiosperms","1942","12",1
"Angiosperms","1943","1",1
"Angiosperms","1943","2",26
"Angiosperms","1943","3",99
"Angiosperms","1943","4",15
"Angiosperms","1943","5",243
"Angiosperms","1943","6",2
"Angiosperms","1943","7",5
"Angiosperms","1943","8",5
"Angiosperms","1943","9",24
"Angiosperms","1943","10",36
"Angiosperms","1943","11",8
"Angiosperms","1943","12",13
"Angiosperms","1944","1",15
"Angiosperms","1944","2",11
"Angiosperms","1944","3",20
"Angiosperms","1944","4",42
"Angiosperms","1944","5",7
"Angiosperms","1944","6",2
"Angiosperms","1944","7",9
"Angiosperms","1944","8",60
"Angiosperms","1944","9",1
"Angiosperms","1944","10",4
"Angiosperms","1944","11",10
"Angiosperms","1945","1",1
"Angiosperms","1946","5",3
"Angiosperms","1946","6",1
"Angiosperms","1947","2",6
"Angiosperms","1947","3",1
"Angiosperms","1947","4",16
"Angiosperms","1947","5",2
"Angiosperms","1947","6",54
"Angiosperms","1947","7",8
"Angiosperms","1947","9",2
"Angiosperms","1947","11",1
"Angiosperms","1948","1",9
"Angiosperms","1948","2",6
"Angiosperms","1948","3",1
"Angiosperms","1948","9",25
"Angiosperms","1948","11",1
"Angiosperms","1948","12",1
"Angiosperms","1949","1",5
"Angiosperms","1949","2",1
"Angiosperms","1949","3",44
"Angiosperms","1949","4",74
"Angiosperms","1949","5",29
"Angiosperms","1949","6",35
"Angiosperms","1949","7",21
"Angiosperms","1949","8",2
"Angiosperms","1949","9",39
"Angiosperms","1949","10",7
"Angiosperms","1949","11",6
"Angiosperms","1950","2",2
"Angiosperms","1950","3",2
"Angiosperms","1950","4",4
"Angiosperms","1950","5",5
"Angiosperms","1950","6",1
"Angiosperms","1950","7",3
"Angiosperms","1950","8",2
"Angiosperms","1950","10",14
"Angiosperms","1950","11",14
"Angiosperms","1950","12",11
"Angiosperms","1951","3",2
"Angiosperms","1951","4",5
"Angiosperms","1951","5",2
"Angiosperms","1951","7",2
"Angiosperms","1951","8",57
"Angiosperms","1951","9",12
"Angiosperms","1951","10",15
"Angiosperms","1951","11",9
"Angiosperms","1952","3",1
"Angiosperms","1952","7",13
"Angiosperms","1952","10",1
"Angiosperms","1952","12",1
"Angiosperms","1953","1",12
"Angiosperms","1953","2",40
"Angiosperms","1953","3",30
"Angiosperms","1953","5",2
"Angiosperms","1953","6",1
"Angiosperms","1953","7",4
"Angiosperms","1953","8",22
"Angiosperms","1953","9",4
"Angiosperms","1953","10",1
"Angiosperms","1954","1",10
"Angiosperms","1954","2",4
"Angiosperms","1954","3",2
"Angiosperms","1954","4",15
"Angiosperms","1954","5",20
"Angiosperms","1954","6",2
"Angiosperms","1954","7",110
"Angiosperms","1954","8",230
"Angiosperms","1954","9",16
"Angiosperms","1954","10",29
"Angiosperms","1954","11",14
"Angiosperms","1954","12",24
"Angiosperms","1955","1",1
"Angiosperms","1955","2",74
"Angiosperms","1955","3",31
"Angiosperms","1955","4",26
"Angiosperms","1955","6",65
"Angiosperms","1955","7",97
"Angiosperms","1955","8",198
"Angiosperms","1955","9",13
"Angiosperms","1955","10",3
"Angiosperms","1955","11",1
"Angiosperms","1955","12",5
"Angiosperms","1956","2",14
"Angiosperms","1956","3",11
"Angiosperms","1956","4",14
"Angiosperms","1956","5",13
"Angiosperms","1956","6",3
"Angiosperms","1956","7",14
"Angiosperms","1956","8",210
"Angiosperms","1956","9",109
"Angiosperms","1956","10",19
"Angiosperms","1956","11",13
"Angiosperms","1956","12",25
"Angiosperms","1957","1",6
"Angiosperms","1957","2",22
"Angiosperms","1957","3",11
"Angiosperms","1957","4",55
"Angiosperms","1957","5",22
"Angiosperms","1957","6",41
"Angiosperms","1957","7",121
"Angiosperms","1957","8",111
"Angiosperms","1957","9",31
"Angiosperms","1957","10",434
"Angiosperms","1957","11",15
"Angiosperms","1957","12",2
"Angiosperms","1958","1",23
"Angiosperms","1958","2",27
"Angiosperms","1958","3",23
"Angiosperms","1958","4",42
"Angiosperms","1958","5",64
"Angiosperms","1958","6",50
"Angiosperms","1958","7",45
"Angiosperms","1958","8",298
"Angiosperms","1958","9",49
"Angiosperms","1958","10",143
"Angiosperms","1958","11",20
"Angiosperms","1958","12",1
"Angiosperms","1959","1",3
"Angiosperms","1959","2",179
"Angiosperms","1959","3",20
"Angiosperms","1959","4",68
"Angiosperms","1959","5",150
"Angiosperms","1959","6",89
"Angiosperms","1959","7",196
"Angiosperms","1959","8",274
"Angiosperms","1959","9",188
"Angiosperms","1959","10",83
"Angiosperms","1959","11",98
"Angiosperms","1959","12",33
"Angiosperms","1960","1",49
"Angiosperms","1960","2",74
"Angiosperms","1960","3",58
"Angiosperms","1960","4",36
"Angiosperms","1960","5",77
"Angiosperms","1960","6",155
"Angiosperms","1960","7",53
"Angiosperms","1960","8",99
"Angiosperms","1960","9",202
"Angiosperms","1960","10",670
"Angiosperms","1960","11",79
"Angiosperms","1960","12",276
"Angiosperms","1961","1",116
"Angiosperms","1961","2",38
"Angiosperms","1961","3",187
"Angiosperms","1961","4",246
"Angiosperms","1961","5",93
"Angiosperms","1961","6",71
"Angiosperms","1961","7",129
"Angiosperms","1961","8",20
"Angiosperms","1961","9",38
"Angiosperms","1961","10",24
"Angiosperms","1961","11",126
"Angiosperms","1961","12",129
"Angiosperms","1962","1",10
"Angiosperms","1962","2",92
"Angiosperms","1962","3",41
"Angiosperms","1962","4",198
"Angiosperms","1962","5",110
"Angiosperms","1962","6",25
"Angiosperms","1962","7",13
"Angiosperms","1962","8",163
"Angiosperms","1962","9",41
"Angiosperms","1962","10",165
"Angiosperms","1962","11",40
"Angiosperms","1962","12",32
"Angiosperms","1963","1",35
"Angiosperms","1963","2",2
"Angiosperms","1963","3",32
"Angiosperms","1963","4",15
"Angiosperms","1963","5",8
"Angiosperms","1963","6",4
"Angiosperms","1963","7",50
"Angiosperms","1963","8",149
"Angiosperms","1963","9",6
"Angiosperms","1963","10",48
"Angiosperms","1963","11",63
"Angiosperms","1963","12",48
"Angiosperms","1964","1",81
"Angiosperms","1964","2",55
"Angiosperms","1964","3",47
"Angiosperms","1964","4",8
"Angiosperms","1964","5",17
"Angiosperms","1964","6",1
"Angiosperms","1964","7",49
"Angiosperms","1964","8",183
"Angiosperms","1964","9",88
"Angiosperms","1964","10",48
"Angiosperms","1964","11",78
"Angiosperms","1964","12",30
"Angiosperms","1965","1",115
"Angiosperms","1965","2",111
"Angiosperms","1965","3",14
"Angiosperms","1965","4",16
"Angiosperms","1965","5",66
"Angiosperms","1965","6",3
"Angiosperms","1965","7",2
"Angiosperms","1965","8",6
"Angiosperms","1965","9",72
"Angiosperms","1965","10",113
"Angiosperms","1965","11",7
"Angiosperms","1966","1",21
"Angiosperms","1966","2",31
"Angiosperms","1966","3",78
"Angiosperms","1966","4",60
"Angiosperms","1966","5",53
"Angiosperms","1966","6",5
"Angiosperms","1966","7",71
"Angiosperms","1966","8",88
"Angiosperms","1966","9",81
"Angiosperms","1966","10",114
"Angiosperms","1966","11",55
"Angiosperms","1966","12",7
"Angiosperms","1967","1",73
"Angiosperms","1967","2",3
"Angiosperms","1967","3",11
"Angiosperms","1967","4",15
"Angiosperms","1967","5",45
"Angiosperms","1967","6",117
"Angiosperms","1967","7",298
"Angiosperms","1967","8",635
"Angiosperms","1967","9",334
"Angiosperms","1967","10",437
"Angiosperms","1967","11",192
"Angiosperms","1967","12",128
"Angiosperms","1968","1",2
"Angiosperms","1968","2",75
"Angiosperms","1968","3",143
"Angiosperms","1968","4",300
"Angiosperms","1968","5",128
"Angiosperms","1968","6",181
"Angiosperms","1968","7",389
"Angiosperms","1968","8",441
"Angiosperms","1968","9",213
"Angiosperms","1968","10",106
"Angiosperms","1968","11",346
"Angiosperms","1968","12",198
"Angiosperms","1969","1",19
"Angiosperms","1969","2",10
"Angiosperms","1969","3",88
"Angiosperms","1969","4",67
"Angiosperms","1969","5",158
"Angiosperms","1969","6",133
"Angiosperms","1969","7",195
"Angiosperms","1969","8",987
"Angiosperms","1969","9",595
"Angiosperms","1969","10",235
"Angiosperms","1969","11",71
"Angiosperms","1969","12",24
"Angiosperms","1970","1",20
"Angiosperms","1970","2",53
"Angiosperms","1970","3",218
"Angiosperms","1970","4",262
"Angiosperms","1970","5",145
"Angiosperms","1970","6",158
"Angiosperms","1970","7",314
"Angiosperms","1970","8",640
"Angiosperms","1970","9",235
"Angiosperms","1970","10",695
"Angiosperms","1970","11",250
"Angiosperms","1970","12",104
"Angiosperms","1971","1",76
"Angiosperms","1971","2",119
"Angiosperms","1971","3",189
"Angiosperms","1971","4",62
"Angiosperms","1971","5",116
"Angiosperms","1971","6",112
"Angiosperms","1971","7",48
"Angiosperms","1971","8",327
"Angiosperms","1971","9",35
"Angiosperms","1971","10",19
"Angiosperms","1971","11",121
"Angiosperms","1971","12",23
"Angiosperms","1972","1",308
"Angiosperms","1972","2",206
"Angiosperms","1972","3",180
"Angiosperms","1972","4",116
"Angiosperms","1972","5",154
"Angiosperms","1972","6",39
"Angiosperms","1972","7",223
"Angiosperms","1972","8",877
"Angiosperms","1972","9",1291
"Angiosperms","1972","10",296
"Angiosperms","1972","11",332
"Angiosperms","1972","12",152
"Angiosperms","1973","1",80
"Angiosperms","1973","2",38
"Angiosperms","1973","3",35
"Angiosperms","1973","4",61
"Angiosperms","1973","5",62
"Angiosperms","1973","6",112
"Angiosperms","1973","7",47
"Angiosperms","1973","8",502
"Angiosperms","1973","9",312
"Angiosperms","1973","10",20
"Angiosperms","1973","11",55
"Angiosperms","1973","12",5
"Angiosperms","1974","1",17
"Angiosperms","1974","2",14
"Angiosperms","1974","3",194
"Angiosperms","1974","4",73
"Angiosperms","1974","5",295
"Angiosperms","1974","6",35
"Angiosperms","1974","7",133
"Angiosperms","1974","8",79
"Angiosperms","1974","9",225
"Angiosperms","1974","10",19
"Angiosperms","1974","11",67
"Angiosperms","1974","12",58
"Angiosperms","1975","1",52
"Angiosperms","1975","2",86
"Angiosperms","1975","3",31
"Angiosperms","1975","4",48
"Angiosperms","1975","5",123
"Angiosperms","1975","6",57
"Angiosperms","1975","7",42
"Angiosperms","1975","8",85
"Angiosperms","1975","9",86
"Angiosperms","1975","10",125
"Angiosperms","1975","11",67
"Angiosperms","1975","12",37
"Angiosperms","1976","1",34
"Angiosperms","1976","2",66
"Angiosperms","1976","3",19
"Angiosperms","1976","4",30
"Angiosperms","1976","5",51
"Angiosperms","1976","6",22
"Angiosperms","1976","7",41
"Angiosperms","1976","8",34
"Angiosperms","1976","9",78
"Angiosperms","1976","10",186
"Angiosperms","1976","11",110
"Angiosperms","1976","12",213
"Angiosperms","1977","1",230
"Angiosperms","1977","2",80
"Angiosperms","1977","3",132
"Angiosperms","1977","4",177
"Angiosperms","1977","5",153
"Angiosperms","1977","6",64
"Angiosperms","1977","7",97
"Angiosperms","1977","8",152
"Angiosperms","1977","9",108
"Angiosperms","1977","10",339
"Angiosperms","1977","11",146
"Angiosperms","1977","12",120
"Angiosperms","1978","1",92
"Angiosperms","1978","2",15
"Angiosperms","1978","3",123
"Angiosperms","1978","4",223
"Angiosperms","1978","5",140
"Angiosperms","1978","6",56
"Angiosperms","1978","7",48
"Angiosperms","1978","8",69
"Angiosperms","1978","9",156
"Angiosperms","1978","10",53
"Angiosperms","1978","11",183
"Angiosperms","1978","12",96
"Angiosperms","1979","1",12
"Angiosperms","1979","2",85
"Angiosperms","1979","3",201
"Angiosperms","1979","4",244
"Angiosperms","1979","5",253
"Angiosperms","1979","6",11
"Angiosperms","1979","7",74
"Angiosperms","1979","8",30
"Angiosperms","1979","9",125
"Angiosperms","1979","10",91
"Angiosperms","1979","11",43
"Angiosperms","1979","12",24
"Angiosperms","1980","1",65
"Angiosperms","1980","2",52
"Angiosperms","1980","3",46
"Angiosperms","1980","4",134
"Angiosperms","1980","5",85
"Angiosperms","1980","6",71
"Angiosperms","1980","7",22
"Angiosperms","1980","8",121
"Angiosperms","1980","9",90
"Angiosperms","1980","10",107
"Angiosperms","1980","11",65
"Angiosperms","1980","12",14
"Angiosperms","1981","1",100
"Angiosperms","1981","2",18
"Angiosperms","1981","3",46
"Angiosperms","1981","4",111
"Angiosperms","1981","5",58
"Angiosperms","1981","6",30
"Angiosperms","1981","7",101
"Angiosperms","1981","8",84
"Angiosperms","1981","9",73
"Angiosperms","1981","10",374
"Angiosperms","1981","11",71
"Angiosperms","1981","12",66
"Angiosperms","1982","1",79
"Angiosperms","1982","2",125
"Angiosperms","1982","3",106
"Angiosperms","1982","4",118
"Angiosperms","1982","5",136
"Angiosperms","1982","6",191
"Angiosperms","1982","7",108
"Angiosperms","1982","8",70
"Angiosperms","1982","9",110
"Angiosperms","1982","10",462
"Angiosperms","1982","11",510
"Angiosperms","1982","12",138
"Angiosperms","1983","1",190
"Angiosperms","1983","2",73
"Angiosperms","1983","3",69
"Angiosperms","1983","4",502
"Angiosperms","1983","5",201
"Angiosperms","1983","6",111
"Angiosperms","1983","7",119
"Angiosperms","1983","8",115
"Angiosperms","1983","9",450
"Angiosperms","1983","10",382
"Angiosperms","1983","11",274
"Angiosperms","1983","12",356
"Angiosperms","1984","1",149
"Angiosperms","1984","2",53
"Angiosperms","1984","3",297
"Angiosperms","1984","4",380
"Angiosperms","1984","5",473
"Angiosperms","1984","6",309
"Angiosperms","1984","7",162
"Angiosperms","1984","8",504
"Angiosperms","1984","9",821
"Angiosperms","1984","10",559
"Angiosperms","1984","11",357
"Angiosperms","1984","12",313
"Angiosperms","1985","1",244
"Angiosperms","1985","2",340
"Angiosperms","1985","3",487
"Angiosperms","1985","4",630
"Angiosperms","1985","5",512
"Angiosperms","1985","6",221
"Angiosperms","1985","7",169
"Angiosperms","1985","8",159
"Angiosperms","1985","9",257
"Angiosperms","1985","10",464
"Angiosperms","1985","11",339
"Angiosperms","1985","12",165
"Angiosperms","1986","1",76
"Angiosperms","1986","2",376
"Angiosperms","1986","3",155
"Angiosperms","1986","4",353
"Angiosperms","1986","5",191
"Angiosperms","1986","6",132
"Angiosperms","1986","7",353
"Angiosperms","1986","8",106
"Angiosperms","1986","9",151
"Angiosperms","1986","10",257
"Angiosperms","1986","11",180
"Angiosperms","1986","12",39
"Angiosperms","1987","1",122
"Angiosperms","1987","2",175
"Angiosperms","1987","3",156
"Angiosperms","1987","4",304
"Angiosperms","1987","5",264
"Angiosperms","1987","6",290
"Angiosperms","1987","7",349
"Angiosperms","1987","8",299
"Angiosperms","1987","9",214
"Angiosperms","1987","10",262
"Angiosperms","1987","11",350
"Angiosperms","1987","12",529
"Angiosperms","1988","1",110
"Angiosperms","1988","2",54
"Angiosperms","1988","3",51
"Angiosperms","1988","4",214
"Angiosperms","1988","5",330
"Angiosperms","1988","6",208
"Angiosperms","1988","7",300
"Angiosperms","1988","8",126
"Angiosperms","1988","9",113
"Angiosperms","1988","10",444
"Angiosperms","1988","11",315
"Angiosperms","1988","12",159
"Angiosperms","1989","1",102
"Angiosperms","1989","2",189
"Angiosperms","1989","3",209
"Angiosperms","1989","4",181
"Angiosperms","1989","5",95
"Angiosperms","1989","6",153
"Angiosperms","1989","7",395
"Angiosperms","1989","8",52
"Angiosperms","1989","9",15
"Angiosperms","1989","10",252
"Angiosperms","1989","11",150
"Angiosperms","1989","12",61
"Angiosperms","1990","1",27
"Angiosperms","1990","2",17
"Angiosperms","1990","3",79
"Angiosperms","1990","4",181
"Angiosperms","1990","5",146
"Angiosperms","1990","6",14
"Angiosperms","1990","7",172
"Angiosperms","1990","8",136
"Angiosperms","1990","9",55
"Angiosperms","1990","10",314
"Angiosperms","1990","11",137
"Angiosperms","1990","12",224
"Angiosperms","1991","1",155
"Angiosperms","1991","2",67
"Angiosperms","1991","3",63
"Angiosperms","1991","4",268
"Angiosperms","1991","5",177
"Angiosperms","1991","6",50
"Angiosperms","1991","7",122
"Angiosperms","1991","8",112
"Angiosperms","1991","9",547
"Angiosperms","1991","10",54
"Angiosperms","1991","11",134
"Angiosperms","1991","12",19
"Angiosperms","1992","1",94
"Angiosperms","1992","2",35
"Angiosperms","1992","3",310
"Angiosperms","1992","4",246
"Angiosperms","1992","5",221
"Angiosperms","1992","6",18
"Angiosperms","1992","7",173
"Angiosperms","1992","8",152
"Angiosperms","1992","9",285
"Angiosperms","1992","10",780
"Angiosperms","1992","11",476
"Angiosperms","1992","12",436
"Angiosperms","1993","1",295
"Angiosperms","1993","2",659
"Angiosperms","1993","3",306
"Angiosperms","1993","4",484
"Angiosperms","1993","5",714
"Angiosperms","1993","6",365
"Angiosperms","1993","7",640
"Angiosperms","1993","8",694
"Angiosperms","1993","9",577
"Angiosperms","1993","10",352
"Angiosperms","1993","11",371
"Angiosperms","1993","12",253
"Angiosperms","1994","1",585
"Angiosperms","1994","2",328
